LoanID,PropertyType,PropertyValue,LTV,LTV_Band,PropertyState,AppraisalDate,AppraiserID,ZestimateValue
LN-04695,Townhouse,977000.0,0.83,Medium (70-85%),AZ,2019-09-28,AP-70,1011000.0
LN-04696,Multi-Family,879000.0,0.56,Low (<70%),MA,2019-12-23,AP-12,888000.0
LN-04697,Townhouse,394000.0,0.8,Medium (70-85%),NC,2022-12-01,AP-40,394000.0
LN-04698,Condo,383000.0,0.95,High (>85%),OH,2018-09-12,AP-45,391000.0
LN-04699,Townhouse,887000.0,0.82,Medium (70-85%),OH,2020-08-20,AP-26,902000.0
LN-04700,Single Family,885000.0,0.92,High (>85%),TX,2019-07-28,AP-89,878000.0
LN-04701,Multi-Family,325000.0,0.93,High (>85%),MD,2020-10-25,AP-69,320000.0
LN-04702,Multi-Family,349000.0,0.69,Low (<70%),MD,2021-08-18,AP-28,344000.0
LN-04703,Single Family,1070000.0,0.74,Medium (70-85%),NJ,2019-10-27,AP-50,1113000.0
LN-04704,Multi-Family,546000.0,0.56,Low (<70%),OH,2019-02-12,AP-22,565000.0
LN-04705,Townhouse,961000.0,0.88,High (>85%),NJ,2018-12-31,AP-69,964000.0
LN-04706,Single Family,568000.0,0.96,High (>85%),NV,2021-02-20,AP-11,595000.0
LN-04707,Condo,346000.0,0.94,High (>85%),MD,2021-03-22,AP-79,338000.0
LN-04708,Townhouse,199000.0,0.86,High (>85%),NV,2022-06-11,AP-50,203000.0
LN-04709,Condo,520000.0,0.55,Low (<70%),OH,2019-10-05,AP-18,537000.0
LN-04710,Multi-Family,349000.0,0.71,Medium (70-85%),NV,2023-10-31,AP-40,361000.0
LN-04711,Single Family,441000.0,0.85,Medium (70-85%),AZ,2018-06-19,AP-22,461000.0
LN-04712,Multi-Family,865000.0,0.71,Medium (70-85%),CA,2020-04-15,AP-50,882000.0
LN-04713,Townhouse,1275000.0,0.64,Low (<70%),PA,2023-02-15,AP-24,1317000.0
LN-04714,Single Family,1182000.0,0.76,Medium (70-85%),OH,2023-05-27,AP-43,1196000.0
LN-04715,Townhouse,425000.0,0.65,Low (<70%),NC,2022-03-02,AP-74,415000.0
LN-04716,Condo,707000.0,0.85,Medium (70-85%),PA,2022-06-15,AP-17,733000.0
LN-04717,Single Family,993000.0,0.68,Low (<70%),NY,2022-06-13,AP-38,1026000.0
LN-04718,Townhouse,921000.0,0.81,Medium (70-85%),AZ,2018-08-18,AP-46,913000.0
LN-04719,Multi-Family,118000.0,0.74,Medium (70-85%),OH,2020-10-01,AP-88,119000.0
LN-04720,Multi-Family,880000.0,0.93,High (>85%),NC,2019-06-18,AP-72,919000.0
LN-04721,Single Family,1101000.0,0.75,Medium (70-85%),NV,2019-11-13,AP-48,1143000.0
LN-04722,Single Family,677000.0,0.87,High (>85%),CA,2023-07-22,AP-41,670000.0
LN-04723,Condo,427000.0,0.94,High (>85%),FL,2024-01-02,AP-71,433000.0
LN-04724,Condo,751000.0,0.94,High (>85%),MD,2022-11-20,AP-29,737000.0
LN-04725,Townhouse,815000.0,0.75,Medium (70-85%),MI,2020-11-20,AP-67,838000.0
LN-04726,Condo,540000.0,0.87,High (>85%),FL,2019-09-15,AP-96,530000.0
LN-04727,Condo,288000.0,0.76,Medium (70-85%),PA,2021-07-11,AP-55,292000.0
LN-04728,Townhouse,786000.0,0.83,Medium (70-85%),IL,2023-05-25,AP-94,797000.0
LN-04729,Townhouse,528000.0,0.64,Low (<70%),MA,2023-01-09,AP-53,549000.0
LN-04730,Single Family,581000.0,0.8,Medium (70-85%),PA,2018-12-11,AP-69,608000.0
LN-04731,Condo,577000.0,0.9,High (>85%),MI,2020-12-19,AP-42,594000.0
LN-04732,Townhouse,600000.0,0.6,Low (<70%),MA,2018-02-18,AP-49,616000.0
LN-04733,Condo,735000.0,0.8,Medium (70-85%),AZ,2022-08-31,AP-19,761000.0
LN-04734,Townhouse,748000.0,0.62,Low (<70%),TX,2018-01-20,AP-17,763000.0
LN-04735,Townhouse,216000.0,0.7,Low (<70%),AZ,2021-02-12,AP-13,216000.0
LN-04736,Single Family,1200000.0,0.64,Low (<70%),OH,2018-12-15,AP-61,1236000.0
LN-04737,Single Family,434000.0,0.74,Medium (70-85%),FL,2020-07-05,AP-83,439000.0
LN-04738,Condo,357000.0,0.86,High (>85%),IL,2022-12-18,AP-92,371000.0
LN-04739,Condo,496000.0,0.85,Medium (70-85%),TX,2021-11-14,AP-65,511000.0
LN-04740,Single Family,1019000.0,0.77,Medium (70-85%),CA,2021-11-02,AP-75,1030000.0
LN-04741,Condo,1028000.0,0.83,Medium (70-85%),NV,2023-12-24,AP-28,998000.0
LN-04742,Condo,185000.0,0.66,Low (<70%),NC,2021-07-21,AP-48,184000.0
LN-04743,Townhouse,896000.0,0.67,Low (<70%),MA,2020-11-23,AP-88,916000.0
LN-04744,Condo,759000.0,0.78,Medium (70-85%),AZ,2024-02-03,AP-28,760000.0
LN-04745,Condo,389000.0,0.92,High (>85%),NC,2017-11-28,AP-43,404000.0
LN-04746,Multi-Family,854000.0,0.78,Medium (70-85%),MI,2020-12-14,AP-76,877000.0
LN-04747,Condo,970000.0,0.67,Low (<70%),IL,2020-02-25,AP-97,954000.0
LN-04748,Condo,957000.0,0.61,Low (<70%),MA,2021-04-13,AP-85,944000.0
LN-04749,Single Family,140000.0,0.92,High (>85%),TX,2018-02-28,AP-63,142000.0
LN-04750,Condo,217000.0,0.66,Low (<70%),PA,2023-05-20,AP-17,216000.0
LN-04751,Multi-Family,877000.0,0.7,Low (<70%),FL,2020-01-03,AP-62,886000.0
LN-04752,Condo,883000.0,0.66,Low (<70%),FL,2022-02-25,AP-42,919000.0
LN-04753,Condo,822000.0,0.91,High (>85%),MI,2018-10-18,AP-54,830000.0
LN-04754,Multi-Family,939000.0,0.84,Medium (70-85%),PA,2019-11-15,AP-41,924000.0
LN-04755,Multi-Family,954000.0,0.56,Low (<70%),MD,2019-08-13,AP-55,936000.0
LN-04756,Single Family,726000.0,0.58,Low (<70%),MI,2022-06-12,AP-45,733000.0
LN-04757,Single Family,886000.0,0.88,High (>85%),NJ,2022-12-09,AP-75,913000.0
LN-04758,Condo,1008000.0,0.8,Medium (70-85%),NV,2023-07-16,AP-14,1057000.0
LN-04759,Townhouse,1150000.0,0.62,Low (<70%),FL,2019-02-06,AP-66,1131000.0
LN-04760,Condo,512000.0,0.66,Low (<70%),CA,2018-06-13,AP-94,527000.0
LN-04761,Condo,1223000.0,0.7,Low (<70%),GA,2021-11-13,AP-83,1193000.0
LN-04762,Multi-Family,975000.0,0.71,Medium (70-85%),MD,2018-03-02,AP-37,961000.0
LN-04763,Multi-Family,851000.0,0.86,High (>85%),NC,2022-10-16,AP-94,853000.0
LN-04764,Condo,390000.0,0.83,Medium (70-85%),MA,2023-03-30,AP-99,402000.0
LN-04765,Condo,339000.0,0.83,Medium (70-85%),NC,2019-05-05,AP-83,352000.0
LN-04766,Multi-Family,536000.0,0.58,Low (<70%),AZ,2021-06-20,AP-65,549000.0
LN-04767,Townhouse,240000.0,0.87,High (>85%),MA,2021-10-25,AP-81,234000.0
LN-04768,Condo,348000.0,0.61,Low (<70%),AZ,2023-11-20,AP-21,352000.0
LN-04769,Multi-Family,388000.0,0.84,Medium (70-85%),CA,2018-10-23,AP-28,401000.0
LN-04770,Single Family,1031000.0,0.64,Low (<70%),TX,2021-05-08,AP-28,1047000.0
LN-04771,Single Family,737000.0,0.59,Low (<70%),OH,2019-05-23,AP-70,754000.0
LN-04772,Townhouse,519000.0,0.74,Medium (70-85%),NJ,2019-07-19,AP-83,519000.0
LN-04773,Condo,387000.0,0.75,Medium (70-85%),MD,2018-08-23,AP-31,378000.0
LN-04774,Condo,444000.0,0.82,Medium (70-85%),MD,2021-04-06,AP-41,466000.0
LN-04775,Single Family,411000.0,0.65,Low (<70%),CA,2021-08-31,AP-61,428000.0
LN-04776,Single Family,1061000.0,0.61,Low (<70%),GA,2022-12-26,AP-31,1061000.0
LN-04777,Single Family,1040000.0,0.63,Low (<70%),NY,2020-07-16,AP-91,1044000.0
LN-04778,Multi-Family,800000.0,0.6,Low (<70%),NC,2018-11-06,AP-42,819000.0
LN-04779,Multi-Family,272000.0,0.83,Medium (70-85%),NV,2019-11-18,AP-54,278000.0
LN-04780,Condo,752000.0,0.93,High (>85%),GA,2023-06-10,AP-90,755000.0
LN-04781,Townhouse,1184000.0,0.68,Low (<70%),MA,2023-06-17,AP-39,1159000.0
LN-04782,Condo,434000.0,0.8,Medium (70-85%),NJ,2022-07-27,AP-23,435000.0
LN-04783,Townhouse,882000.0,0.92,High (>85%),NJ,2024-02-14,AP-39,877000.0
LN-04784,Single Family,107000.0,0.86,High (>85%),AZ,2022-01-11,AP-29,111000.0
LN-04785,Condo,1020000.0,0.55,Low (<70%),MD,2020-01-03,AP-31,1047000.0
LN-04786,Single Family,454000.0,0.85,Medium (70-85%),MA,2018-07-05,AP-84,467000.0
LN-04787,Single Family,703000.0,0.64,Low (<70%),GA,2021-04-09,AP-20,698000.0
LN-04788,Townhouse,763000.0,0.67,Low (<70%),MD,2023-06-23,AP-60,746000.0
LN-04789,Multi-Family,465000.0,0.92,High (>85%),NJ,2021-10-24,AP-78,486000.0
LN-04790,Condo,1124000.0,0.71,Medium (70-85%),IL,2019-11-01,AP-90,1113000.0
LN-04791,Townhouse,118000.0,0.71,Medium (70-85%),NY,2023-04-23,AP-85,122000.0
LN-04792,Single Family,965000.0,0.91,High (>85%),IL,2018-11-24,AP-77,1008000.0
LN-04793,Condo,1041000.0,0.59,Low (<70%),IL,2021-12-15,AP-70,1010000.0
LN-04794,Multi-Family,1084000.0,0.67,Low (<70%),MD,2017-12-21,AP-81,1117000.0
LN-04795,Single Family,705000.0,0.97,High (>85%),MA,2022-01-04,AP-81,711000.0
LN-04796,Townhouse,866000.0,0.85,Medium (70-85%),IL,2021-03-19,AP-83,852000.0
LN-04797,Condo,113000.0,0.84,Medium (70-85%),CA,2021-05-11,AP-89,110000.0
LN-04798,Multi-Family,823000.0,0.79,Medium (70-85%),FL,2021-06-08,AP-56,830000.0
LN-04799,Condo,172000.0,0.85,Medium (70-85%),IL,2019-07-12,AP-31,171000.0
LN-04800,Multi-Family,1329000.0,0.58,Low (<70%),MA,2021-06-23,AP-77,1347000.0
LN-04801,Townhouse,317000.0,0.77,Medium (70-85%),CA,2018-06-27,AP-43,322000.0
LN-04802,Multi-Family,160000.0,0.9,High (>85%),MI,2018-02-06,AP-60,164000.0
LN-04803,Multi-Family,536000.0,0.75,Medium (70-85%),NV,2021-04-03,AP-13,544000.0
LN-04804,Condo,1103000.0,0.78,Medium (70-85%),PA,2023-09-09,AP-62,1071000.0
LN-04805,Condo,805000.0,0.6,Low (<70%),IL,2019-09-25,AP-48,785000.0
LN-04806,Condo,278000.0,0.93,High (>85%),NJ,2020-02-08,AP-18,276000.0
LN-04807,Condo,349000.0,0.82,Medium (70-85%),NY,2022-12-10,AP-86,339000.0
LN-04808,Multi-Family,796000.0,0.7,Low (<70%),TX,2020-09-08,AP-24,773000.0
LN-04809,Multi-Family,783000.0,0.58,Low (<70%),OH,2022-05-14,AP-24,768000.0
LN-04810,Townhouse,708000.0,0.74,Medium (70-85%),CA,2021-11-26,AP-75,692000.0
LN-04811,Townhouse,1020000.0,0.81,Medium (70-85%),MD,2018-08-12,AP-33,990000.0
LN-04812,Townhouse,455000.0,0.92,High (>85%),TX,2020-08-25,AP-16,477000.0
LN-04813,Multi-Family,1182000.0,0.65,Low (<70%),TX,2019-08-27,AP-64,1219000.0
LN-04814,Condo,782000.0,0.79,Medium (70-85%),OH,2024-03-26,AP-84,777000.0
LN-04815,Single Family,902000.0,0.6,Low (<70%),CA,2021-02-16,AP-83,910000.0
LN-04816,Townhouse,1047000.0,0.73,Medium (70-85%),CA,2022-05-08,AP-15,1070000.0
LN-04817,Multi-Family,602000.0,0.6,Low (<70%),TX,2018-03-30,AP-37,625000.0
LN-04818,Multi-Family,729000.0,0.92,High (>85%),MI,2023-08-24,AP-21,740000.0
LN-04819,Single Family,746000.0,0.94,High (>85%),TX,2022-02-24,AP-14,730000.0
LN-04820,Condo,1056000.0,0.57,Low (<70%),NY,2022-02-14,AP-77,1106000.0
LN-04821,Single Family,844000.0,0.78,Medium (70-85%),MD,2018-04-09,AP-40,846000.0
LN-04822,Single Family,127000.0,0.82,Medium (70-85%),TX,2020-05-06,AP-97,131000.0
LN-04823,Townhouse,153000.0,0.88,High (>85%),CA,2024-05-20,AP-28,151000.0
LN-04824,Townhouse,377000.0,0.69,Low (<70%),MI,2018-01-27,AP-60,370000.0
LN-04825,Townhouse,770000.0,0.64,Low (<70%),IL,2021-12-20,AP-11,786000.0
LN-04826,Single Family,721000.0,0.77,Medium (70-85%),MA,2021-10-17,AP-52,756000.0
LN-04827,Multi-Family,1248000.0,0.62,Low (<70%),NC,2023-05-10,AP-64,1294000.0
LN-04828,Single Family,366000.0,0.67,Low (<70%),OH,2022-03-20,AP-71,360000.0
LN-04829,Single Family,466000.0,0.92,High (>85%),CA,2023-10-20,AP-97,481000.0
LN-04830,Single Family,566000.0,0.89,High (>85%),MI,2023-11-11,AP-84,573000.0
LN-04831,Multi-Family,200000.0,0.96,High (>85%),PA,2019-10-25,AP-28,206000.0
LN-04832,Townhouse,523000.0,0.93,High (>85%),GA,2018-05-29,AP-41,520000.0
LN-04833,Townhouse,1340000.0,0.58,Low (<70%),GA,2022-03-23,AP-73,1330000.0
LN-04834,Single Family,118000.0,0.77,Medium (70-85%),NC,2018-06-19,AP-19,121000.0
LN-04835,Condo,1249000.0,0.68,Low (<70%),NY,2022-10-15,AP-74,1276000.0
LN-04836,Condo,325000.0,0.96,High (>85%),IL,2024-04-10,AP-38,316000.0
LN-04837,Single Family,361000.0,0.7,Low (<70%),MA,2021-05-02,AP-60,356000.0
LN-04838,Condo,330000.0,0.6,Low (<70%),PA,2018-01-07,AP-55,345000.0
LN-04839,Single Family,823000.0,0.75,Medium (70-85%),GA,2021-12-02,AP-57,824000.0
LN-04840,Condo,335000.0,0.72,Medium (70-85%),PA,2021-04-04,AP-81,347000.0
LN-04841,Condo,907000.0,0.61,Low (<70%),CA,2019-11-07,AP-92,886000.0
LN-04842,Townhouse,771000.0,0.73,Medium (70-85%),NV,2020-06-02,AP-88,776000.0
LN-04843,Single Family,532000.0,0.84,Medium (70-85%),CA,2023-02-01,AP-39,537000.0
LN-04844,Condo,1262000.0,0.61,Low (<70%),IL,2021-06-15,AP-37,1303000.0
LN-04845,Single Family,302000.0,0.84,Medium (70-85%),IL,2023-03-03,AP-69,315000.0
LN-04846,Multi-Family,961000.0,0.64,Low (<70%),NJ,2018-12-29,AP-68,944000.0
LN-04847,Single Family,700000.0,0.78,Medium (70-85%),MA,2022-11-15,AP-62,706000.0
LN-04848,Condo,301000.0,0.72,Medium (70-85%),GA,2019-03-09,AP-26,300000.0
LN-04849,Multi-Family,223000.0,0.79,Medium (70-85%),AZ,2019-01-05,AP-80,223000.0
LN-04850,Multi-Family,757000.0,0.58,Low (<70%),NV,2022-11-28,AP-56,761000.0
LN-04851,Townhouse,308000.0,0.62,Low (<70%),FL,2020-06-14,AP-47,309000.0
LN-04852,Single Family,665000.0,0.66,Low (<70%),MA,2023-06-01,AP-79,646000.0
LN-04853,Condo,162000.0,0.56,Low (<70%),MD,2023-10-09,AP-79,165000.0
LN-04854,Condo,1403000.0,0.6,Low (<70%),FL,2021-09-06,AP-93,1418000.0
LN-04855,Single Family,384000.0,0.81,Medium (70-85%),GA,2023-02-09,AP-82,383000.0
LN-04856,Single Family,635000.0,0.71,Medium (70-85%),MA,2021-11-21,AP-60,627000.0
LN-04857,Single Family,913000.0,0.94,High (>85%),GA,2019-06-11,AP-60,915000.0
LN-04858,Townhouse,1085000.0,0.79,Medium (70-85%),FL,2018-06-06,AP-68,1116000.0
LN-04859,Townhouse,537000.0,0.63,Low (<70%),FL,2020-08-03,AP-48,536000.0
LN-04860,Single Family,358000.0,0.88,High (>85%),MA,2018-04-19,AP-94,371000.0
LN-04861,Multi-Family,1046000.0,0.74,Medium (70-85%),FL,2024-01-01,AP-44,1041000.0
LN-04862,Single Family,651000.0,0.67,Low (<70%),PA,2019-10-02,AP-95,634000.0
LN-04863,Multi-Family,1115000.0,0.75,Medium (70-85%),MD,2021-09-14,AP-92,1136000.0
LN-04864,Townhouse,866000.0,0.64,Low (<70%),AZ,2021-10-16,AP-19,876000.0
LN-04865,Townhouse,500000.0,0.68,Low (<70%),NY,2021-08-06,AP-68,486000.0
LN-04866,Multi-Family,99000.0,0.87,High (>85%),MA,2019-08-16,AP-32,97000.0
LN-04867,Multi-Family,906000.0,0.69,Low (<70%),NV,2022-03-05,AP-84,950000.0
LN-04868,Multi-Family,381000.0,0.75,Medium (70-85%),AZ,2019-10-24,AP-84,395000.0
LN-04869,Multi-Family,903000.0,0.71,Medium (70-85%),AZ,2020-12-17,AP-63,931000.0
LN-04870,Multi-Family,256000.0,0.62,Low (<70%),NJ,2019-12-07,AP-53,262000.0
LN-04871,Single Family,169000.0,0.91,High (>85%),OH,2019-11-10,AP-48,169000.0
LN-04872,Condo,99000.0,0.82,Medium (70-85%),NC,2022-03-07,AP-78,100000.0
LN-04873,Single Family,873000.0,0.78,Medium (70-85%),MD,2021-10-23,AP-19,876000.0
LN-04874,Condo,845000.0,0.69,Low (<70%),NV,2023-09-17,AP-83,827000.0
LN-04875,Condo,174000.0,0.7,Low (<70%),CA,2022-05-05,AP-92,172000.0
LN-04876,Multi-Family,769000.0,0.61,Low (<70%),AZ,2021-03-13,AP-20,791000.0
LN-04877,Single Family,852000.0,0.82,Medium (70-85%),NY,2021-11-04,AP-69,891000.0
LN-04878,Multi-Family,654000.0,0.67,Low (<70%),TX,2020-01-20,AP-88,676000.0
LN-04879,Townhouse,883000.0,0.88,High (>85%),FL,2023-12-07,AP-18,926000.0
LN-04880,Townhouse,602000.0,0.66,Low (<70%),NJ,2023-08-30,AP-73,610000.0
LN-04881,Multi-Family,960000.0,0.81,Medium (70-85%),GA,2019-10-15,AP-78,999000.0
LN-04882,Multi-Family,833000.0,0.75,Medium (70-85%),NY,2018-09-26,AP-68,815000.0
LN-04883,Condo,197000.0,0.58,Low (<70%),NJ,2022-05-04,AP-53,201000.0
LN-04884,Condo,439000.0,0.57,Low (<70%),CA,2021-05-12,AP-35,436000.0
LN-04885,Condo,152000.0,0.96,High (>85%),GA,2020-07-11,AP-54,155000.0
LN-04886,Townhouse,226000.0,0.7,Low (<70%),NC,2018-12-11,AP-96,232000.0
LN-04887,Single Family,1183000.0,0.75,Medium (70-85%),OH,2023-10-15,AP-92,1187000.0
LN-04888,Multi-Family,109000.0,0.75,Medium (70-85%),NC,2022-11-05,AP-65,106000.0
LN-04889,Multi-Family,551000.0,0.67,Low (<70%),PA,2018-12-14,AP-72,551000.0
LN-04890,Multi-Family,704000.0,0.56,Low (<70%),MD,2022-06-16,AP-79,695000.0
LN-04891,Condo,577000.0,0.56,Low (<70%),TX,2019-01-27,AP-86,599000.0
LN-04892,Townhouse,643000.0,0.92,High (>85%),NV,2022-03-04,AP-53,639000.0
LN-04893,Single Family,109000.0,0.92,High (>85%),FL,2023-04-24,AP-81,112000.0
LN-04894,Single Family,428000.0,0.61,Low (<70%),MD,2018-10-02,AP-26,441000.0
LN-04895,Townhouse,418000.0,0.73,Medium (70-85%),TX,2023-10-21,AP-47,438000.0
LN-04896,Single Family,118000.0,0.77,Medium (70-85%),NV,2018-07-14,AP-42,123000.0
LN-04897,Condo,723000.0,0.81,Medium (70-85%),NJ,2019-09-08,AP-21,707000.0
LN-04898,Multi-Family,779000.0,0.56,Low (<70%),NC,2023-12-08,AP-20,767000.0
LN-04899,Townhouse,681000.0,0.72,Medium (70-85%),GA,2023-01-04,AP-27,708000.0
LN-04900,Townhouse,174000.0,0.77,Medium (70-85%),GA,2023-12-15,AP-33,181000.0
LN-04901,Condo,98000.0,0.87,High (>85%),NV,2023-07-12,AP-26,97000.0
LN-04902,Townhouse,719000.0,0.78,Medium (70-85%),MI,2021-10-30,AP-24,703000.0
LN-04903,Single Family,252000.0,0.71,Medium (70-85%),GA,2022-06-23,AP-38,249000.0
LN-04904,Single Family,913000.0,0.77,Medium (70-85%),AZ,2020-04-23,AP-25,923000.0
LN-04905,Townhouse,929000.0,0.87,High (>85%),MA,2018-06-09,AP-41,915000.0
LN-04906,Townhouse,299000.0,0.73,Medium (70-85%),MI,2022-04-17,AP-37,301000.0
LN-04907,Single Family,478000.0,0.65,Low (<70%),OH,2020-06-14,AP-34,479000.0
LN-04908,Condo,665000.0,0.84,Medium (70-85%),MA,2024-02-21,AP-63,646000.0
LN-04909,Multi-Family,553000.0,0.92,High (>85%),GA,2018-11-17,AP-69,576000.0
LN-04910,Townhouse,868000.0,0.65,Low (<70%),OH,2021-06-23,AP-54,854000.0
LN-04911,Condo,609000.0,0.82,Medium (70-85%),MI,2019-01-06,AP-11,620000.0
LN-04912,Townhouse,321000.0,0.57,Low (<70%),IL,2023-03-27,AP-85,335000.0
LN-04913,Multi-Family,377000.0,0.84,Medium (70-85%),MA,2020-07-07,AP-15,383000.0
LN-04914,Townhouse,353000.0,0.81,Medium (70-85%),MI,2018-03-30,AP-86,368000.0
LN-04915,Single Family,880000.0,0.92,High (>85%),MI,2023-10-04,AP-90,879000.0
LN-04916,Multi-Family,935000.0,0.77,Medium (70-85%),NJ,2022-06-04,AP-33,926000.0
LN-04917,Townhouse,574000.0,0.68,Low (<70%),OH,2021-02-14,AP-72,572000.0
LN-04918,Condo,882000.0,0.61,Low (<70%),MI,2020-01-31,AP-23,897000.0
LN-04919,Condo,842000.0,0.93,High (>85%),MI,2021-01-12,AP-96,854000.0
LN-04920,Townhouse,314000.0,0.56,Low (<70%),GA,2022-05-10,AP-24,325000.0
LN-04921,Single Family,1095000.0,0.59,Low (<70%),PA,2024-01-30,AP-16,1141000.0
LN-04922,Townhouse,680000.0,0.6,Low (<70%),MA,2023-01-20,AP-83,683000.0
LN-04923,Multi-Family,401000.0,0.89,High (>85%),TX,2020-11-17,AP-26,416000.0
LN-04924,Single Family,268000.0,0.94,High (>85%),OH,2021-11-06,AP-80,269000.0
LN-04925,Townhouse,893000.0,0.69,Low (<70%),FL,2020-01-01,AP-36,917000.0
LN-04926,Townhouse,108000.0,0.97,High (>85%),PA,2023-05-01,AP-84,108000.0
LN-04927,Single Family,802000.0,0.6,Low (<70%),AZ,2022-11-28,AP-82,818000.0
LN-04928,Single Family,135000.0,0.84,Medium (70-85%),MI,2022-12-15,AP-88,132000.0
LN-04929,Townhouse,405000.0,0.88,High (>85%),GA,2022-11-14,AP-75,395000.0
LN-04930,Multi-Family,840000.0,0.85,Medium (70-85%),MI,2021-09-12,AP-81,856000.0
LN-04931,Multi-Family,140000.0,0.87,High (>85%),MI,2018-01-24,AP-15,141000.0
LN-04932,Condo,374000.0,0.9,High (>85%),MA,2020-12-14,AP-24,380000.0
LN-04933,Condo,1074000.0,0.76,Medium (70-85%),NV,2023-06-29,AP-34,1104000.0
LN-04934,Townhouse,648000.0,0.66,Low (<70%),TX,2018-12-29,AP-83,641000.0
LN-04935,Townhouse,529000.0,0.63,Low (<70%),NV,2018-03-24,AP-13,543000.0
LN-04936,Condo,442000.0,0.96,High (>85%),NY,2019-01-11,AP-61,458000.0
LN-04937,Single Family,688000.0,0.77,Medium (70-85%),NV,2019-05-15,AP-47,693000.0
LN-04938,Multi-Family,651000.0,0.91,High (>85%),MI,2023-07-16,AP-34,674000.0
LN-04939,Townhouse,930000.0,0.6,Low (<70%),IL,2022-06-04,AP-71,963000.0
LN-04940,Townhouse,691000.0,0.78,Medium (70-85%),MD,2021-12-04,AP-76,699000.0
LN-04941,Townhouse,1034000.0,0.79,Medium (70-85%),OH,2023-11-02,AP-96,1010000.0
LN-04942,Townhouse,203000.0,0.89,High (>85%),AZ,2020-10-13,AP-14,211000.0
LN-04943,Multi-Family,173000.0,0.74,Medium (70-85%),MA,2018-02-28,AP-54,169000.0
LN-04944,Townhouse,872000.0,0.82,Medium (70-85%),NV,2018-06-24,AP-51,853000.0
LN-04945,Townhouse,1223000.0,0.73,Medium (70-85%),MI,2022-06-13,AP-94,1240000.0
LN-04946,Townhouse,1219000.0,0.67,Low (<70%),MD,2021-04-28,AP-88,1253000.0
LN-04947,Single Family,612000.0,0.92,High (>85%),TX,2019-06-21,AP-56,622000.0
LN-04948,Multi-Family,414000.0,0.58,Low (<70%),FL,2021-07-06,AP-51,407000.0
LN-04949,Condo,841000.0,0.91,High (>85%),AZ,2020-07-23,AP-30,843000.0
LN-04950,Townhouse,466000.0,0.74,Medium (70-85%),MD,2019-07-03,AP-28,455000.0
LN-04951,Multi-Family,884000.0,0.55,Low (<70%),MD,2021-06-02,AP-17,878000.0
LN-04952,Townhouse,1078000.0,0.78,Medium (70-85%),MD,2020-09-10,AP-47,1079000.0
LN-04953,Single Family,175000.0,0.73,Medium (70-85%),NV,2020-01-15,AP-51,178000.0
LN-04954,Townhouse,795000.0,0.58,Low (<70%),PA,2017-11-19,AP-70,801000.0
LN-04955,Multi-Family,899000.0,0.76,Medium (70-85%),GA,2022-11-02,AP-76,925000.0
LN-04956,Condo,1006000.0,0.7,Low (<70%),NY,2022-12-02,AP-51,998000.0
LN-04957,Multi-Family,678000.0,0.78,Medium (70-85%),PA,2022-05-28,AP-87,697000.0
LN-04958,Multi-Family,770000.0,0.57,Low (<70%),GA,2021-09-08,AP-62,762000.0
LN-04959,Multi-Family,480000.0,0.71,Medium (70-85%),IL,2022-08-22,AP-11,493000.0
LN-04960,Townhouse,851000.0,0.89,High (>85%),AZ,2023-02-16,AP-28,831000.0
LN-04961,Townhouse,486000.0,0.9,High (>85%),NY,2019-02-07,AP-93,487000.0
LN-04962,Single Family,196000.0,0.68,Low (<70%),PA,2023-02-02,AP-27,193000.0
LN-04963,Multi-Family,1054000.0,0.63,Low (<70%),TX,2022-09-26,AP-76,1100000.0
LN-04964,Multi-Family,823000.0,0.83,Medium (70-85%),IL,2019-07-30,AP-73,828000.0
LN-04965,Single Family,531000.0,0.58,Low (<70%),IL,2019-09-21,AP-77,516000.0
LN-04966,Condo,120000.0,0.75,Medium (70-85%),NJ,2018-07-10,AP-79,121000.0
LN-04967,Single Family,265000.0,0.66,Low (<70%),CA,2022-11-06,AP-49,266000.0
LN-04968,Multi-Family,464000.0,0.83,Medium (70-85%),GA,2021-04-26,AP-15,472000.0
LN-04969,Single Family,1451000.0,0.61,Low (<70%),MA,2019-08-26,AP-82,1427000.0
LN-04970,Single Family,864000.0,0.56,Low (<70%),TX,2021-02-21,AP-56,863000.0
LN-04971,Single Family,894000.0,0.87,High (>85%),NY,2022-09-10,AP-97,916000.0
LN-04972,Single Family,1245000.0,0.64,Low (<70%),NC,2022-08-26,AP-83,1261000.0
LN-04973,Condo,662000.0,0.55,Low (<70%),MI,2023-04-17,AP-91,661000.0
LN-04974,Townhouse,836000.0,0.67,Low (<70%),MI,2023-09-25,AP-48,854000.0
LN-04975,Multi-Family,241000.0,0.92,High (>85%),MD,2020-11-14,AP-71,249000.0
LN-04976,Townhouse,116000.0,0.83,Medium (70-85%),NV,2023-04-30,AP-21,121000.0
LN-04977,Multi-Family,630000.0,0.67,Low (<70%),GA,2020-12-20,AP-88,656000.0
LN-04978,Single Family,1138000.0,0.65,Low (<70%),AZ,2021-08-07,AP-66,1136000.0
LN-04979,Single Family,736000.0,0.97,High (>85%),NV,2023-08-06,AP-66,761000.0
LN-04980,Multi-Family,211000.0,0.8,Medium (70-85%),NJ,2022-11-08,AP-15,215000.0
LN-04981,Single Family,1532000.0,0.57,Low (<70%),NC,2022-12-05,AP-89,1529000.0
