LoanID,BranchID,LoanType,LoanPurpose,EmploymentType,OriginationDate,MaturityDate,OriginationYear,OriginationQtr,LoanAmount,InterestRate,TermYears,LoanOfficerID
LN-03673,BR017,ARM 7/1,Purchase,Self-Employed,2019-11-02,2034-11-02,2019,Q4-2019,304000.0,7.66,15,LO-954
LN-03674,BR011,Fixed 15-Year,Refinance,Salaried,2023-05-26,2038-05-26,2023,Q2-2023,641000.0,8.26,15,LO-461
LN-03675,BR008,ARM 5/1,Refinance,Self-Employed,2022-11-02,2037-11-02,2022,Q4-2022,96000.0,4.18,15,LO-859
LN-03676,BR010,Fixed 30-Year,Purchase,Self-Employed,2018-02-13,2048-02-13,2018,Q1-2018,719000.0,5.46,30,LO-246
LN-03677,BR020,Fixed 15-Year,Purchase,Contract,2018-08-16,2033-08-16,2018,Q3-2018,551000.0,7.12,15,LO-516
LN-03678,BR003,ARM 5/1,Purchase,Self-Employed,2023-01-24,2038-01-24,2023,Q1-2023,609000.0,4.91,15,LO-962
LN-03679,BR011,Fixed 30-Year,Purchase,Self-Employed,2021-03-09,2051-03-09,2021,Q1-2021,620000.0,3.54,30,LO-227
LN-03680,BR013,Fixed 15-Year,Refinance,Contract,2018-09-08,2033-09-08,2018,Q3-2018,571000.0,7.23,15,LO-472
LN-03681,BR009,ARM 7/1,Refinance,Contract,2020-08-04,2035-08-04,2020,Q3-2020,264000.0,4.33,15,LO-701
LN-03682,BR001,Fixed 30-Year,Refinance,Retired,2020-01-21,2050-01-21,2020,Q1-2020,780000.0,7.32,30,LO-278
LN-03683,BR017,Fixed 30-Year,Purchase,Salaried,2020-03-22,2050-03-22,2020,Q1-2020,649000.0,5.09,30,LO-326
LN-03684,BR008,Fixed 30-Year,Refinance,Self-Employed,2020-10-15,2050-10-15,2020,Q4-2020,475000.0,4.77,30,LO-151
LN-03685,BR006,ARM 7/1,Purchase,Contract,2020-01-03,2035-01-03,2020,Q1-2020,427000.0,3.81,15,LO-359
LN-03686,BR001,Fixed 15-Year,Purchase,Self-Employed,2023-02-22,2038-02-22,2023,Q1-2023,522000.0,4.3,15,LO-335
LN-03687,BR012,Fixed 30-Year,Purchase,Self-Employed,2019-05-30,2049-05-30,2019,Q2-2019,831000.0,5.45,30,LO-434
LN-03688,BR004,ARM 5/1,Purchase,Contract,2021-12-31,2036-12-31,2021,Q4-2021,480000.0,3.74,15,LO-155
LN-03689,BR019,ARM 7/1,Purchase,Self-Employed,2018-08-03,2033-08-03,2018,Q3-2018,299000.0,8.74,15,LO-763
LN-03690,BR010,ARM 7/1,Purchase,Retired,2019-10-03,2034-10-03,2019,Q4-2019,402000.0,3.64,15,LO-976
LN-03691,BR003,Fixed 30-Year,Home Equity,Salaried,2018-05-26,2048-05-26,2018,Q2-2018,271000.0,7.65,30,LO-700
LN-03692,BR003,ARM 5/1,Cash-Out Refinance,Retired,2021-11-15,2036-11-15,2021,Q4-2021,754000.0,7.28,15,LO-832
LN-03693,BR008,Fixed 15-Year,Refinance,Contract,2018-10-08,2033-10-08,2018,Q4-2018,334000.0,8.54,15,LO-212
LN-03694,BR011,Fixed 15-Year,Home Equity,Contract,2023-07-26,2038-07-26,2023,Q3-2023,784000.0,4.98,15,LO-542
LN-03695,BR008,Fixed 30-Year,Purchase,Salaried,2021-02-11,2051-02-11,2021,Q1-2021,502000.0,6.82,30,LO-960
LN-03696,BR014,Fixed 30-Year,Refinance,Retired,2018-11-01,2048-11-01,2018,Q4-2018,417000.0,7.9,30,LO-833
LN-03697,BR014,Fixed 30-Year,Purchase,Salaried,2018-01-04,2048-01-04,2018,Q1-2018,188000.0,8.06,30,LO-420
LN-03698,BR002,Fixed 30-Year,Purchase,Retired,2022-04-28,2052-04-28,2022,Q2-2022,125000.0,6.59,30,LO-783
LN-03699,BR014,Fixed 15-Year,Refinance,Contract,2020-02-17,2035-02-17,2020,Q1-2020,458000.0,3.68,15,LO-124
LN-03700,BR017,Fixed 30-Year,Purchase,Retired,2018-06-30,2048-06-30,2018,Q2-2018,708000.0,3.46,30,LO-883
LN-03701,BR014,Fixed 15-Year,Purchase,Salaried,2019-09-02,2034-09-02,2019,Q3-2019,777000.0,7.28,15,LO-650
LN-03702,BR020,Fixed 30-Year,Refinance,Contract,2022-05-20,2052-05-20,2022,Q2-2022,310000.0,8.61,30,LO-348
LN-03703,BR018,Fixed 15-Year,Refinance,Salaried,2024-01-04,2039-01-04,2024,Q1-2024,414000.0,6.05,15,LO-640
LN-03704,BR012,ARM 7/1,Refinance,Contract,2021-12-06,2036-12-06,2021,Q4-2021,843000.0,3.5,15,LO-442
LN-03705,BR013,ARM 5/1,Purchase,Salaried,2023-05-15,2038-05-15,2023,Q2-2023,520000.0,4.13,15,LO-112
LN-03706,BR016,ARM 7/1,Refinance,Salaried,2018-01-08,2033-01-08,2018,Q1-2018,666000.0,4.11,15,LO-789
LN-03707,BR010,Fixed 30-Year,Purchase,Salaried,2021-12-11,2051-12-11,2021,Q4-2021,598000.0,5.77,30,LO-577
LN-03708,BR017,Fixed 30-Year,Purchase,Contract,2023-12-26,2053-12-26,2023,Q4-2023,674000.0,7.55,30,LO-718
LN-03709,BR015,ARM 7/1,Purchase,Retired,2024-05-22,2039-05-22,2024,Q2-2024,507000.0,6.54,15,LO-454
LN-03710,BR010,Fixed 15-Year,Purchase,Contract,2018-11-22,2033-11-22,2018,Q4-2018,248000.0,5.79,15,LO-369
LN-03711,BR019,Fixed 30-Year,Purchase,Salaried,2022-09-08,2052-09-08,2022,Q3-2022,437000.0,6.15,30,LO-989
LN-03712,BR018,Fixed 30-Year,Purchase,Contract,2022-10-07,2052-10-07,2022,Q4-2022,483000.0,3.81,30,LO-146
LN-03713,BR012,Fixed 15-Year,Home Equity,Self-Employed,2020-04-28,2035-04-28,2020,Q2-2020,732000.0,7.77,15,LO-868
LN-03714,BR003,Fixed 15-Year,Refinance,Self-Employed,2020-05-08,2035-05-08,2020,Q2-2020,831000.0,6.86,15,LO-116
LN-03715,BR002,Fixed 30-Year,Purchase,Self-Employed,2022-10-22,2052-10-22,2022,Q4-2022,514000.0,8.54,30,LO-345
LN-03716,BR016,Fixed 15-Year,Purchase,Contract,2020-03-30,2035-03-30,2020,Q1-2020,475000.0,4.58,15,LO-804
LN-03717,BR018,Fixed 30-Year,Purchase,Retired,2022-08-30,2052-08-30,2022,Q3-2022,565000.0,4.13,30,LO-660
LN-03718,BR016,Fixed 15-Year,Refinance,Self-Employed,2020-12-11,2035-12-11,2020,Q4-2020,90000.0,3.82,15,LO-483
LN-03719,BR010,Fixed 30-Year,Purchase,Salaried,2021-11-02,2051-11-02,2021,Q4-2021,99000.0,3.57,30,LO-619
LN-03720,BR002,Fixed 15-Year,Refinance,Contract,2020-05-05,2035-05-05,2020,Q2-2020,561000.0,6.28,15,LO-511
LN-03721,BR015,Fixed 30-Year,Purchase,Self-Employed,2022-03-27,2052-03-27,2022,Q1-2022,498000.0,3.99,30,LO-113
LN-03722,BR007,ARM 5/1,Refinance,Salaried,2020-06-19,2035-06-19,2020,Q2-2020,713000.0,4.62,15,LO-128
LN-03723,BR001,Fixed 15-Year,Refinance,Self-Employed,2021-06-12,2036-06-12,2021,Q2-2021,319000.0,4.97,15,LO-118
LN-03724,BR016,Fixed 15-Year,Refinance,Contract,2024-05-16,2039-05-16,2024,Q2-2024,665000.0,3.83,15,LO-421
LN-03725,BR009,Fixed 30-Year,Refinance,Retired,2023-07-27,2053-07-27,2023,Q3-2023,398000.0,6.07,30,LO-202
LN-03726,BR017,Fixed 15-Year,Purchase,Retired,2019-09-28,2034-09-28,2019,Q3-2019,390000.0,4.05,15,LO-747
LN-03727,BR013,Fixed 30-Year,Purchase,Retired,2019-06-16,2049-06-16,2019,Q2-2019,216000.0,4.62,30,LO-139
LN-03728,BR012,Fixed 30-Year,Purchase,Salaried,2019-02-23,2049-02-23,2019,Q1-2019,464000.0,7.94,30,LO-775
LN-03729,BR012,Fixed 15-Year,Home Equity,Self-Employed,2019-02-23,2034-02-23,2019,Q1-2019,684000.0,7.79,15,LO-890
LN-03730,BR017,ARM 5/1,Purchase,Salaried,2022-07-07,2037-07-07,2022,Q3-2022,90000.0,3.63,15,LO-970
LN-03731,BR006,Fixed 30-Year,Refinance,Contract,2021-04-18,2051-04-18,2021,Q2-2021,184000.0,6.15,30,LO-750
LN-03732,BR020,Fixed 30-Year,Purchase,Self-Employed,2022-09-02,2052-09-02,2022,Q3-2022,537000.0,7.65,30,LO-585
LN-03733,BR013,Fixed 15-Year,Purchase,Self-Employed,2021-02-28,2036-02-28,2021,Q1-2021,760000.0,7.71,15,LO-115
LN-03734,BR005,Fixed 30-Year,Purchase,Contract,2019-09-04,2049-09-04,2019,Q3-2019,881000.0,7.07,30,LO-295
LN-03735,BR003,Fixed 30-Year,Purchase,Self-Employed,2021-05-14,2051-05-14,2021,Q2-2021,458000.0,5.79,30,LO-175
LN-03736,BR004,ARM 7/1,Refinance,Salaried,2022-04-09,2037-04-09,2022,Q2-2022,106000.0,4.09,15,LO-369
LN-03737,BR004,Fixed 15-Year,Purchase,Salaried,2018-01-27,2033-01-27,2018,Q1-2018,284000.0,6.41,15,LO-370
LN-03738,BR015,ARM 7/1,Cash-Out Refinance,Salaried,2024-05-14,2039-05-14,2024,Q2-2024,726000.0,8.05,15,LO-950
LN-03739,BR004,ARM 5/1,Cash-Out Refinance,Contract,2021-07-15,2036-07-15,2021,Q3-2021,739000.0,6.64,15,LO-773
LN-03740,BR020,Fixed 30-Year,Refinance,Self-Employed,2024-04-13,2054-04-13,2024,Q2-2024,329000.0,5.92,30,LO-396
LN-03741,BR003,ARM 7/1,Purchase,Salaried,2019-01-17,2034-01-17,2019,Q1-2019,261000.0,3.68,15,LO-628
LN-03742,BR004,Fixed 30-Year,Purchase,Retired,2019-03-01,2049-03-01,2019,Q1-2019,783000.0,7.95,30,LO-187
LN-03743,BR008,Fixed 30-Year,Purchase,Contract,2018-01-10,2048-01-10,2018,Q1-2018,602000.0,5.7,30,LO-139
LN-03744,BR017,Fixed 30-Year,Cash-Out Refinance,Contract,2018-07-15,2048-07-15,2018,Q3-2018,81000.0,7.35,30,LO-564
LN-03745,BR004,Fixed 30-Year,Purchase,Self-Employed,2020-05-21,2050-05-21,2020,Q2-2020,750000.0,5.77,30,LO-207
LN-03746,BR009,ARM 5/1,Purchase,Self-Employed,2021-01-18,2036-01-18,2021,Q1-2021,370000.0,8.26,15,LO-882
LN-03747,BR005,Fixed 30-Year,Refinance,Contract,2021-01-05,2051-01-05,2021,Q1-2021,622000.0,5.85,30,LO-843
LN-03748,BR009,Fixed 30-Year,Purchase,Contract,2023-01-17,2053-01-17,2023,Q1-2023,256000.0,8.71,30,LO-103
LN-03749,BR020,ARM 7/1,Purchase,Retired,2020-07-25,2035-07-25,2020,Q3-2020,282000.0,3.84,15,LO-191
LN-03750,BR006,ARM 5/1,Cash-Out Refinance,Salaried,2018-01-18,2033-01-18,2018,Q1-2018,412000.0,4.9,15,LO-329
LN-03751,BR006,Fixed 30-Year,Refinance,Salaried,2018-09-25,2048-09-25,2018,Q3-2018,743000.0,5.18,30,LO-456
LN-03752,BR016,ARM 7/1,Purchase,Contract,2018-05-29,2033-05-29,2018,Q2-2018,405000.0,3.73,15,LO-759
LN-03753,BR011,Fixed 30-Year,Purchase,Contract,2020-07-14,2050-07-14,2020,Q3-2020,725000.0,4.16,30,LO-395
LN-03754,BR001,Fixed 30-Year,Purchase,Retired,2022-06-27,2052-06-27,2022,Q2-2022,441000.0,8.48,30,LO-997
LN-03755,BR018,Fixed 30-Year,Refinance,Retired,2023-10-27,2053-10-27,2023,Q4-2023,601000.0,6.46,30,LO-629
LN-03756,BR003,Fixed 30-Year,Purchase,Salaried,2019-03-13,2049-03-13,2019,Q1-2019,817000.0,4.61,30,LO-566
LN-03757,BR015,Fixed 30-Year,Refinance,Retired,2020-06-27,2050-06-27,2020,Q2-2020,139000.0,5.92,30,LO-687
LN-03758,BR010,Fixed 15-Year,Purchase,Salaried,2018-06-01,2033-06-01,2018,Q2-2018,743000.0,7.74,15,LO-213
LN-03759,BR003,Fixed 30-Year,Home Equity,Retired,2018-08-02,2048-08-02,2018,Q3-2018,550000.0,7.42,30,LO-730
LN-03760,BR001,Fixed 30-Year,Home Equity,Retired,2018-12-19,2048-12-19,2018,Q4-2018,156000.0,4.83,30,LO-442
LN-03761,BR019,Fixed 30-Year,Purchase,Contract,2023-10-27,2053-10-27,2023,Q4-2023,309000.0,4.53,30,LO-818
LN-03762,BR011,Fixed 30-Year,Purchase,Salaried,2019-03-23,2049-03-23,2019,Q1-2019,213000.0,6.37,30,LO-938
LN-03763,BR007,Fixed 15-Year,Purchase,Self-Employed,2018-08-15,2033-08-15,2018,Q3-2018,375000.0,8.24,15,LO-493
LN-03764,BR013,ARM 7/1,Home Equity,Contract,2019-04-03,2034-04-03,2019,Q2-2019,256000.0,5.37,15,LO-763
LN-03765,BR015,Fixed 30-Year,Cash-Out Refinance,Contract,2024-05-15,2054-05-15,2024,Q2-2024,895000.0,4.44,30,LO-811
LN-03766,BR005,Fixed 30-Year,Refinance,Retired,2020-03-14,2050-03-14,2020,Q1-2020,486000.0,7.23,30,LO-966
LN-03767,BR017,Fixed 30-Year,Cash-Out Refinance,Contract,2019-09-21,2049-09-21,2019,Q3-2019,350000.0,6.89,30,LO-666
LN-03768,BR015,Fixed 15-Year,Purchase,Self-Employed,2020-09-15,2035-09-15,2020,Q3-2020,294000.0,3.68,15,LO-910
LN-03769,BR004,ARM 5/1,Home Equity,Contract,2022-12-09,2037-12-09,2022,Q4-2022,475000.0,6.6,15,LO-106
LN-03770,BR012,Fixed 30-Year,Cash-Out Refinance,Contract,2020-07-26,2050-07-26,2020,Q3-2020,606000.0,5.88,30,LO-722
LN-03771,BR005,Fixed 30-Year,Purchase,Self-Employed,2021-10-20,2051-10-20,2021,Q4-2021,668000.0,5.39,30,LO-997
LN-03772,BR012,ARM 5/1,Refinance,Contract,2024-01-01,2039-01-01,2024,Q1-2024,402000.0,5.45,15,LO-115
LN-03773,BR004,ARM 7/1,Purchase,Salaried,2021-09-04,2036-09-04,2021,Q3-2021,623000.0,6.71,15,LO-967
LN-03774,BR008,Fixed 15-Year,Refinance,Salaried,2023-05-02,2038-05-02,2023,Q2-2023,275000.0,6.89,15,LO-841
LN-03775,BR018,ARM 7/1,Purchase,Self-Employed,2019-09-11,2034-09-11,2019,Q3-2019,406000.0,7.36,15,LO-718
LN-03776,BR002,Fixed 30-Year,Purchase,Salaried,2018-08-08,2048-08-08,2018,Q3-2018,589000.0,4.2,30,LO-902
LN-03777,BR004,Fixed 15-Year,Purchase,Contract,2021-08-31,2036-08-31,2021,Q3-2021,695000.0,3.71,15,LO-172
LN-03778,BR019,Fixed 30-Year,Purchase,Salaried,2023-10-08,2053-10-08,2023,Q4-2023,541000.0,7.58,30,LO-975
LN-03779,BR008,Fixed 30-Year,Refinance,Self-Employed,2019-07-28,2049-07-28,2019,Q3-2019,632000.0,6.31,30,LO-643
LN-03780,BR010,Fixed 15-Year,Refinance,Contract,2018-07-29,2033-07-29,2018,Q3-2018,388000.0,6.4,15,LO-589
LN-03781,BR005,Fixed 30-Year,Refinance,Salaried,2020-12-16,2050-12-16,2020,Q4-2020,844000.0,3.65,30,LO-605
LN-03782,BR015,ARM 7/1,Home Equity,Contract,2022-01-26,2037-01-26,2022,Q1-2022,281000.0,8.71,15,LO-171
LN-03783,BR020,Fixed 30-Year,Purchase,Self-Employed,2023-12-13,2053-12-13,2023,Q4-2023,890000.0,7.5,30,LO-121
LN-03784,BR014,Fixed 30-Year,Cash-Out Refinance,Salaried,2022-06-17,2052-06-17,2022,Q2-2022,147000.0,7.25,30,LO-592
LN-03785,BR013,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2020-07-03,2050-07-03,2020,Q3-2020,596000.0,8.61,30,LO-294
LN-03786,BR014,Fixed 30-Year,Purchase,Self-Employed,2020-09-04,2050-09-04,2020,Q3-2020,175000.0,6.7,30,LO-424
LN-03787,BR020,Fixed 15-Year,Purchase,Self-Employed,2021-01-26,2036-01-26,2021,Q1-2021,419000.0,5.79,15,LO-250
LN-03788,BR008,ARM 5/1,Refinance,Retired,2020-07-23,2035-07-23,2020,Q3-2020,626000.0,7.17,15,LO-243
LN-03789,BR018,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2023-02-04,2053-02-04,2023,Q1-2023,807000.0,7.68,30,LO-489
LN-03790,BR020,Fixed 30-Year,Purchase,Self-Employed,2024-05-14,2054-05-14,2024,Q2-2024,558000.0,6.58,30,LO-290
LN-03791,BR011,Fixed 30-Year,Purchase,Retired,2020-11-23,2050-11-23,2020,Q4-2020,584000.0,7.44,30,LO-878
LN-03792,BR008,ARM 5/1,Purchase,Salaried,2024-01-30,2039-01-30,2024,Q1-2024,693000.0,5.61,15,LO-993
LN-03793,BR004,Fixed 30-Year,Purchase,Salaried,2018-07-09,2048-07-09,2018,Q3-2018,722000.0,4.47,30,LO-719
LN-03794,BR017,Fixed 30-Year,Purchase,Retired,2021-09-29,2051-09-29,2021,Q3-2021,541000.0,5.88,30,LO-708
LN-03795,BR002,ARM 5/1,Refinance,Contract,2019-11-15,2034-11-15,2019,Q4-2019,826000.0,7.09,15,LO-724
LN-03796,BR002,Fixed 30-Year,Purchase,Retired,2019-09-15,2049-09-15,2019,Q3-2019,372000.0,3.79,30,LO-499
LN-03797,BR008,Fixed 30-Year,Purchase,Salaried,2022-06-14,2052-06-14,2022,Q2-2022,175000.0,4.23,30,LO-321
LN-03798,BR005,Fixed 30-Year,Purchase,Retired,2018-01-28,2048-01-28,2018,Q1-2018,497000.0,3.65,30,LO-452
LN-03799,BR020,Fixed 15-Year,Refinance,Self-Employed,2020-07-20,2035-07-20,2020,Q3-2020,860000.0,5.83,15,LO-716
LN-03800,BR012,ARM 7/1,Purchase,Self-Employed,2021-11-19,2036-11-19,2021,Q4-2021,779000.0,4.99,15,LO-360
LN-03801,BR015,Fixed 30-Year,Home Equity,Contract,2020-06-06,2050-06-06,2020,Q2-2020,150000.0,3.6,30,LO-112
LN-03802,BR007,Fixed 15-Year,Home Equity,Contract,2022-05-29,2037-05-29,2022,Q2-2022,429000.0,8.54,15,LO-983
LN-03803,BR014,Fixed 30-Year,Refinance,Self-Employed,2021-04-09,2051-04-09,2021,Q2-2021,211000.0,8.46,30,LO-310
LN-03804,BR007,Fixed 30-Year,Home Equity,Salaried,2022-06-18,2052-06-18,2022,Q2-2022,92000.0,3.49,30,LO-860
LN-03805,BR017,Fixed 15-Year,Home Equity,Self-Employed,2020-11-01,2035-11-01,2020,Q4-2020,554000.0,4.16,15,LO-623
LN-03806,BR015,Fixed 30-Year,Purchase,Contract,2019-03-30,2049-03-30,2019,Q1-2019,825000.0,8.0,30,LO-799
LN-03807,BR017,Fixed 15-Year,Refinance,Retired,2020-07-29,2035-07-29,2020,Q3-2020,148000.0,6.75,15,LO-880
LN-03808,BR010,Fixed 15-Year,Purchase,Contract,2019-07-02,2034-07-02,2019,Q3-2019,202000.0,3.26,15,LO-965
LN-03809,BR001,Fixed 15-Year,Purchase,Self-Employed,2018-10-12,2033-10-12,2018,Q4-2018,193000.0,5.83,15,LO-601
LN-03810,BR020,Fixed 15-Year,Purchase,Self-Employed,2022-06-09,2037-06-09,2022,Q2-2022,705000.0,4.4,15,LO-739
LN-03811,BR011,Fixed 30-Year,Home Equity,Salaried,2018-03-17,2048-03-17,2018,Q1-2018,155000.0,7.15,30,LO-133
LN-03812,BR017,Fixed 30-Year,Refinance,Self-Employed,2020-11-14,2050-11-14,2020,Q4-2020,329000.0,6.21,30,LO-539
LN-03813,BR006,Fixed 30-Year,Home Equity,Self-Employed,2018-02-13,2048-02-13,2018,Q1-2018,119000.0,4.4,30,LO-232
LN-03814,BR008,Fixed 30-Year,Purchase,Self-Employed,2020-08-03,2050-08-03,2020,Q3-2020,206000.0,6.85,30,LO-785
LN-03815,BR009,Fixed 15-Year,Home Equity,Retired,2020-03-19,2035-03-19,2020,Q1-2020,799000.0,6.77,15,LO-926
LN-03816,BR007,Fixed 15-Year,Cash-Out Refinance,Salaried,2019-08-03,2034-08-03,2019,Q3-2019,884000.0,7.47,15,LO-985
LN-03817,BR020,Fixed 30-Year,Purchase,Contract,2019-05-23,2049-05-23,2019,Q2-2019,421000.0,5.43,30,LO-726
LN-03818,BR013,ARM 5/1,Purchase,Salaried,2018-02-07,2033-02-07,2018,Q1-2018,466000.0,6.97,15,LO-360
LN-03819,BR012,Fixed 30-Year,Purchase,Contract,2022-05-15,2052-05-15,2022,Q2-2022,287000.0,8.44,30,LO-370
LN-03820,BR019,Fixed 30-Year,Refinance,Retired,2021-04-03,2051-04-03,2021,Q2-2021,105000.0,6.26,30,LO-665
LN-03821,BR001,Fixed 30-Year,Purchase,Contract,2022-07-26,2052-07-26,2022,Q3-2022,678000.0,3.77,30,LO-950
LN-03822,BR006,Fixed 15-Year,Purchase,Retired,2019-05-03,2034-05-03,2019,Q2-2019,561000.0,4.88,15,LO-937
LN-03823,BR001,Fixed 15-Year,Home Equity,Contract,2024-06-05,2039-06-05,2024,Q2-2024,871000.0,5.49,15,LO-201
LN-03824,BR007,Fixed 30-Year,Purchase,Self-Employed,2022-03-06,2052-03-06,2022,Q1-2022,766000.0,7.15,30,LO-813
LN-03825,BR006,Fixed 30-Year,Purchase,Self-Employed,2018-07-16,2048-07-16,2018,Q3-2018,730000.0,6.29,30,LO-566
LN-03826,BR015,Fixed 15-Year,Home Equity,Retired,2018-08-23,2033-08-23,2018,Q3-2018,273000.0,8.32,15,LO-608
LN-03827,BR013,Fixed 30-Year,Refinance,Salaried,2020-03-23,2050-03-23,2020,Q1-2020,359000.0,8.04,30,LO-890
LN-03828,BR004,Fixed 30-Year,Purchase,Contract,2021-08-22,2051-08-22,2021,Q3-2021,830000.0,7.52,30,LO-954
LN-03829,BR006,Fixed 30-Year,Purchase,Self-Employed,2019-12-27,2049-12-27,2019,Q4-2019,657000.0,6.29,30,LO-184
LN-03830,BR015,Fixed 30-Year,Purchase,Retired,2018-03-23,2048-03-23,2018,Q1-2018,562000.0,8.58,30,LO-921
LN-03831,BR018,ARM 5/1,Purchase,Contract,2023-04-13,2038-04-13,2023,Q2-2023,496000.0,7.14,15,LO-169
LN-03832,BR010,ARM 5/1,Purchase,Retired,2020-06-20,2035-06-20,2020,Q2-2020,188000.0,6.6,15,LO-808
LN-03833,BR010,Fixed 15-Year,Purchase,Retired,2018-07-05,2033-07-05,2018,Q3-2018,379000.0,8.09,15,LO-677
LN-03834,BR014,Fixed 30-Year,Purchase,Self-Employed,2018-12-28,2048-12-28,2018,Q4-2018,445000.0,6.55,30,LO-904
LN-03835,BR015,ARM 7/1,Refinance,Contract,2021-06-05,2036-06-05,2021,Q2-2021,734000.0,4.48,15,LO-521
LN-03836,BR005,Fixed 30-Year,Purchase,Contract,2019-03-03,2049-03-03,2019,Q1-2019,285000.0,7.47,30,LO-100
LN-03837,BR018,Fixed 15-Year,Refinance,Salaried,2023-12-14,2038-12-14,2023,Q4-2023,812000.0,5.21,15,LO-917
LN-03838,BR004,ARM 5/1,Purchase,Self-Employed,2020-01-14,2035-01-14,2020,Q1-2020,621000.0,8.55,15,LO-306
LN-03839,BR013,Fixed 15-Year,Cash-Out Refinance,Self-Employed,2018-02-01,2033-02-01,2018,Q1-2018,568000.0,5.32,15,LO-378
LN-03840,BR015,Fixed 30-Year,Refinance,Self-Employed,2023-09-11,2053-09-11,2023,Q3-2023,694000.0,3.96,30,LO-107
LN-03841,BR016,Fixed 30-Year,Refinance,Contract,2020-10-06,2050-10-06,2020,Q4-2020,820000.0,7.32,30,LO-691
LN-03842,BR020,Fixed 30-Year,Refinance,Salaried,2021-09-06,2051-09-06,2021,Q3-2021,166000.0,8.23,30,LO-901
LN-03843,BR008,Fixed 30-Year,Refinance,Self-Employed,2023-10-28,2053-10-28,2023,Q4-2023,635000.0,7.36,30,LO-625
LN-03844,BR012,Fixed 15-Year,Purchase,Salaried,2023-09-29,2038-09-29,2023,Q3-2023,870000.0,6.33,15,LO-659
LN-03845,BR009,ARM 5/1,Purchase,Salaried,2020-09-21,2035-09-21,2020,Q3-2020,875000.0,5.82,15,LO-760
LN-03846,BR001,Fixed 30-Year,Refinance,Retired,2021-05-02,2051-05-02,2021,Q2-2021,487000.0,4.82,30,LO-573
LN-03847,BR009,ARM 5/1,Purchase,Self-Employed,2018-06-27,2033-06-27,2018,Q2-2018,334000.0,3.86,15,LO-861
LN-03848,BR014,Fixed 30-Year,Refinance,Retired,2021-03-12,2051-03-12,2021,Q1-2021,605000.0,8.34,30,LO-887
LN-03849,BR015,ARM 5/1,Purchase,Retired,2022-05-21,2037-05-21,2022,Q2-2022,895000.0,3.85,15,LO-355
LN-03850,BR011,Fixed 15-Year,Purchase,Salaried,2023-10-14,2038-10-14,2023,Q4-2023,834000.0,4.4,15,LO-573
LN-03851,BR020,Fixed 15-Year,Cash-Out Refinance,Contract,2023-09-05,2038-09-05,2023,Q3-2023,549000.0,5.61,15,LO-619
LN-03852,BR008,ARM 7/1,Purchase,Contract,2024-03-11,2039-03-11,2024,Q1-2024,487000.0,5.54,15,LO-638
LN-03853,BR010,ARM 7/1,Purchase,Self-Employed,2018-06-09,2033-06-09,2018,Q2-2018,259000.0,4.94,15,LO-158
LN-03854,BR015,Fixed 15-Year,Purchase,Contract,2023-03-24,2038-03-24,2023,Q1-2023,160000.0,7.03,15,LO-196
LN-03855,BR007,Fixed 30-Year,Purchase,Self-Employed,2023-07-08,2053-07-08,2023,Q3-2023,101000.0,6.7,30,LO-497
LN-03856,BR019,Fixed 30-Year,Purchase,Salaried,2023-08-15,2053-08-15,2023,Q3-2023,236000.0,7.19,30,LO-341
LN-03857,BR007,Fixed 30-Year,Purchase,Salaried,2024-03-20,2054-03-20,2024,Q1-2024,562000.0,5.12,30,LO-845
LN-03858,BR006,Fixed 30-Year,Purchase,Self-Employed,2022-05-28,2052-05-28,2022,Q2-2022,707000.0,8.54,30,LO-569
LN-03859,BR008,Fixed 30-Year,Purchase,Contract,2019-05-02,2049-05-02,2019,Q2-2019,630000.0,5.07,30,LO-259
LN-03860,BR009,Fixed 15-Year,Purchase,Contract,2019-06-09,2034-06-09,2019,Q2-2019,124000.0,4.02,15,LO-598
LN-03861,BR003,Fixed 30-Year,Refinance,Retired,2018-05-17,2048-05-17,2018,Q2-2018,730000.0,5.06,30,LO-421
LN-03862,BR012,Fixed 30-Year,Purchase,Contract,2019-09-02,2049-09-02,2019,Q3-2019,450000.0,8.69,30,LO-216
LN-03863,BR016,Fixed 30-Year,Home Equity,Retired,2020-12-23,2050-12-23,2020,Q4-2020,240000.0,8.61,30,LO-677
LN-03864,BR009,ARM 5/1,Purchase,Self-Employed,2019-10-18,2034-10-18,2019,Q4-2019,735000.0,3.86,15,LO-778
LN-03865,BR020,Fixed 30-Year,Cash-Out Refinance,Retired,2018-02-28,2048-02-28,2018,Q1-2018,601000.0,5.88,30,LO-130
LN-03866,BR015,Fixed 15-Year,Cash-Out Refinance,Self-Employed,2019-09-05,2034-09-05,2019,Q3-2019,165000.0,4.1,15,LO-771
LN-03867,BR001,Fixed 30-Year,Purchase,Salaried,2021-12-15,2051-12-15,2021,Q4-2021,323000.0,5.56,30,LO-362
LN-03868,BR012,Fixed 30-Year,Purchase,Contract,2021-09-25,2051-09-25,2021,Q3-2021,745000.0,5.12,30,LO-317
LN-03869,BR011,Fixed 30-Year,Refinance,Retired,2024-01-17,2054-01-17,2024,Q1-2024,490000.0,5.93,30,LO-912
LN-03870,BR007,Fixed 30-Year,Refinance,Salaried,2020-02-25,2050-02-25,2020,Q1-2020,192000.0,5.5,30,LO-369
