LoanID,LoanStatus,DaysDelinquent,MonthlyPayment,LastPaymentDate,DelinquencyFlag,DefaultFlag,AgingBucket
LN-04381,Current,0,2038.39,2023-06-29,0,0,0-Current
LN-04382,Current,0,2196.31,2022-06-27,0,0,0-Current
LN-04383,90 DPD,108,6333.33,2027-04-29,1,0,3-90 DPD
LN-04384,Current,0,2845.83,2018-12-31,0,0,0-Current
LN-04385,Default,235,3306.7,2028-01-06,1,1,4-Default
LN-04386,Current,0,1976.48,2024-05-03,0,0,0-Current
LN-04387,60 DPD,82,5122.65,2022-05-20,1,0,2-60 DPD
LN-04388,Current,0,3441.56,2021-06-05,0,0,0-Current
LN-04389,Current,0,3578.38,2024-01-25,0,0,0-Current
LN-04390,30 DPD,39,5985.9,2025-02-22,1,0,1-30 DPD
LN-04391,60 DPD,60,3117.19,2023-01-22,1,0,2-60 DPD
LN-04392,30 DPD,57,1604.19,2023-11-15,1,0,1-30 DPD
LN-04393,Current,0,3530.1,2026-06-13,0,0,0-Current
LN-04394,Current,0,6257.16,2027-04-28,0,0,0-Current
LN-04395,Paid Off,0,873.96,2027-02-05,0,0,5-Paid Off
LN-04396,Paid Off,0,5235.18,2025-08-25,0,0,5-Paid Off
LN-04397,Current,0,599.4,2024-07-12,0,0,0-Current
LN-04398,Current,0,3764.3,2023-03-31,0,0,0-Current
LN-04399,Current,0,1570.41,2028-06-09,0,0,0-Current
LN-04400,Current,0,6037.97,2018-12-03,0,0,0-Current
LN-04401,60 DPD,66,3861.96,2024-08-09,1,0,2-60 DPD
LN-04402,30 DPD,39,2116.94,2025-07-29,1,0,1-30 DPD
LN-04403,Current,0,1833.4,2022-12-27,0,0,0-Current
LN-04404,Current,0,1066.42,2024-03-20,0,0,0-Current
LN-04405,30 DPD,44,1307.2,2025-08-07,1,0,1-30 DPD
LN-04406,Current,0,870.81,2023-04-07,0,0,0-Current
LN-04407,Current,0,5333.84,2026-02-03,0,0,0-Current
LN-04408,Current,0,4805.26,2022-08-27,0,0,0-Current
LN-04409,Current,0,4815.43,2024-03-22,0,0,0-Current
LN-04410,Current,0,4413.66,2021-12-01,0,0,0-Current
LN-04411,Current,0,3733.37,2022-12-26,0,0,0-Current
LN-04412,90 DPD,100,6201.81,2025-09-03,1,0,3-90 DPD
LN-04413,60 DPD,75,4629.87,2022-06-25,1,0,2-60 DPD
LN-04414,Current,0,6703.98,2021-06-11,0,0,0-Current
LN-04415,Paid Off,0,3153.27,2026-07-13,0,0,5-Paid Off
LN-04416,Current,0,6047.59,2025-07-29,0,0,0-Current
LN-04417,Default,293,3247.27,2029-10-16,1,1,4-Default
LN-04418,Current,0,2523.14,2021-01-07,0,0,0-Current
LN-04419,Current,0,2773.52,2024-09-12,0,0,0-Current
LN-04420,Current,0,1503.21,2025-02-25,0,0,0-Current
LN-04421,Current,0,1878.17,2025-01-26,0,0,0-Current
LN-04422,Current,0,1437.53,2022-08-26,0,0,0-Current
LN-04423,Current,0,7319.09,2023-07-20,0,0,0-Current
LN-04424,60 DPD,86,4692.34,2021-12-31,1,0,2-60 DPD
LN-04425,Current,0,2287.45,2024-01-05,0,0,0-Current
LN-04426,Current,0,5569.89,2022-07-11,0,0,0-Current
LN-04427,Current,0,5350.82,2025-09-09,0,0,0-Current
LN-04428,Current,0,4156.92,2025-11-01,0,0,0-Current
LN-04429,Current,0,3326.5,2026-02-02,0,0,0-Current
LN-04430,Current,0,7245.93,2023-01-07,0,0,0-Current
LN-04431,Current,0,2307.68,2027-12-19,0,0,0-Current
LN-04432,Current,0,6854.45,2021-10-26,0,0,0-Current
LN-04433,30 DPD,51,2261.68,2020-08-03,1,0,1-30 DPD
LN-04434,Current,0,1559.23,2021-01-07,0,0,0-Current
LN-04435,Default,189,4808.79,2027-05-19,1,1,4-Default
LN-04436,Current,0,6028.88,2025-01-26,0,0,0-Current
LN-04437,Current,0,6043.79,2018-09-20,0,0,0-Current
LN-04438,Current,0,3557.53,2026-02-11,0,0,0-Current
LN-04439,Current,0,5328.84,2022-07-03,0,0,0-Current
LN-04440,60 DPD,67,6156.43,2023-04-16,1,0,2-60 DPD
LN-04441,Current,0,2137.86,2026-10-14,0,0,0-Current
LN-04442,Current,0,2401.13,2020-12-24,0,0,0-Current
LN-04443,Current,0,1637.07,2026-10-06,0,0,0-Current
LN-04444,Current,0,4484.0,2024-10-19,0,0,0-Current
LN-04445,Current,0,2601.07,2028-08-02,0,0,0-Current
LN-04446,90 DPD,97,944.69,2024-04-06,1,0,3-90 DPD
LN-04447,Current,0,1687.96,2027-02-26,0,0,0-Current
LN-04448,Current,0,4509.18,2020-06-25,0,0,0-Current
LN-04449,Current,0,816.34,2023-05-25,0,0,0-Current
LN-04450,Current,0,2449.11,2020-12-16,0,0,0-Current
LN-04451,30 DPD,50,2609.23,2019-05-09,1,0,1-30 DPD
LN-04452,Current,0,1930.71,2024-02-01,0,0,0-Current
LN-04453,Current,0,8090.52,2024-07-14,0,0,0-Current
LN-04454,Current,0,835.75,2023-12-20,0,0,0-Current
LN-04455,Current,0,6350.74,2028-06-21,0,0,0-Current
LN-04456,Current,0,3109.09,2020-06-30,0,0,0-Current
LN-04457,Paid Off,0,2944.64,2021-03-03,0,0,5-Paid Off
LN-04458,Current,0,906.47,2027-07-02,0,0,0-Current
LN-04459,Default,303,6877.53,2025-10-27,1,1,4-Default
LN-04460,Current,0,6563.48,2024-12-09,0,0,0-Current
LN-04461,Current,0,4382.04,2028-05-23,0,0,0-Current
LN-04462,30 DPD,32,1034.94,2024-11-12,1,0,1-30 DPD
LN-04463,Current,0,3394.21,2022-01-01,0,0,0-Current
LN-04464,Current,0,5746.58,2024-02-02,0,0,0-Current
LN-04465,Current,0,2819.45,2020-04-16,0,0,0-Current
LN-04466,90 DPD,99,6276.15,2021-12-29,1,0,3-90 DPD
LN-04467,Paid Off,0,5284.81,2027-06-01,0,0,5-Paid Off
LN-04468,60 DPD,85,6788.5,2020-11-19,1,0,2-60 DPD
LN-04469,Current,0,685.4,2024-03-17,0,0,0-Current
LN-04470,Current,0,968.21,2024-07-29,0,0,0-Current
LN-04471,Current,0,893.72,2023-07-30,0,0,0-Current
LN-04472,Current,0,2263.49,2024-08-19,0,0,0-Current
LN-04473,Current,0,1801.69,2029-09-27,0,0,0-Current
LN-04474,Current,0,3646.54,2021-11-05,0,0,0-Current
LN-04475,Current,0,2432.33,2027-01-13,0,0,0-Current
LN-04476,Current,0,6164.89,2028-05-26,0,0,0-Current
LN-04477,Current,0,4335.71,2022-01-31,0,0,0-Current
LN-04478,30 DPD,41,3901.77,2024-09-19,1,0,1-30 DPD
LN-04479,Paid Off,0,2429.2,2028-05-04,0,0,5-Paid Off
LN-04480,Current,0,5555.64,2022-02-05,0,0,0-Current
LN-04481,60 DPD,87,1481.19,2025-12-02,1,0,2-60 DPD
LN-04482,Current,0,1437.17,2024-02-16,0,0,0-Current
LN-04483,Current,0,3303.69,2027-08-09,0,0,0-Current
LN-04484,Current,0,4788.5,2020-07-26,0,0,0-Current
LN-04485,Current,0,5725.69,2021-11-30,0,0,0-Current
LN-04486,30 DPD,31,2580.7,2023-11-16,1,0,1-30 DPD
LN-04487,Current,0,4707.85,2022-04-10,0,0,0-Current
LN-04488,Current,0,7872.12,2027-12-29,0,0,0-Current
LN-04489,30 DPD,47,2026.1,2026-04-07,1,0,1-30 DPD
LN-04490,Current,0,4516.21,2025-05-10,0,0,0-Current
LN-04491,Current,0,2659.62,2027-04-14,0,0,0-Current
LN-04492,Current,0,3357.62,2030-06-12,0,0,0-Current
LN-04493,Current,0,1518.39,2025-05-16,0,0,0-Current
LN-04494,Current,0,7856.57,2025-10-09,0,0,0-Current
LN-04495,Current,0,732.93,2026-05-14,0,0,0-Current
LN-04496,Current,0,4785.52,2028-03-27,0,0,0-Current
LN-04497,Paid Off,0,2916.82,2025-12-23,0,0,5-Paid Off
LN-04498,30 DPD,39,2467.83,2024-08-07,1,0,1-30 DPD
LN-04499,30 DPD,49,543.05,2028-03-12,1,0,1-30 DPD
LN-04500,Default,264,5733.28,2024-07-03,1,1,4-Default
LN-04501,Current,0,6810.69,2030-06-19,0,0,0-Current
LN-04502,90 DPD,102,770.69,2025-02-04,1,0,3-90 DPD
LN-04503,30 DPD,58,6028.76,2024-06-12,1,0,1-30 DPD
LN-04504,60 DPD,83,5809.22,2024-12-25,1,0,2-60 DPD
LN-04505,Current,0,1521.05,2024-07-29,0,0,0-Current
LN-04506,Current,0,1024.26,2022-04-30,0,0,0-Current
LN-04507,Current,0,8186.28,2025-12-08,0,0,0-Current
LN-04508,30 DPD,52,2657.59,2025-06-11,1,0,1-30 DPD
LN-04509,Current,0,5373.09,2025-11-20,0,0,0-Current
LN-04510,Current,0,2733.65,2023-10-07,0,0,0-Current
LN-04511,Current,0,5302.46,2020-12-18,0,0,0-Current
LN-04512,Current,0,1325.29,2019-12-03,0,0,0-Current
LN-04513,90 DPD,91,931.17,2024-04-20,1,0,3-90 DPD
LN-04514,Default,179,3564.05,2024-09-17,1,1,4-Default
LN-04515,Current,0,796.69,2018-07-01,0,0,0-Current
LN-04516,Current,0,3076.85,2024-04-15,0,0,0-Current
LN-04517,Current,0,7084.53,2024-09-30,0,0,0-Current
LN-04518,Current,0,2645.37,2027-01-12,0,0,0-Current
LN-04519,30 DPD,53,3855.37,2028-01-21,1,0,1-30 DPD
LN-04520,Current,0,502.01,2025-07-30,0,0,0-Current
LN-04521,Current,0,3060.91,2025-05-22,0,0,0-Current
LN-04522,Current,0,2686.22,2024-06-04,0,0,0-Current
LN-04523,Current,0,3346.81,2024-02-19,0,0,0-Current
LN-04524,90 DPD,111,1074.19,2024-04-21,1,0,3-90 DPD
LN-04525,Current,0,8587.03,2024-06-30,0,0,0-Current
LN-04526,Current,0,4282.02,2024-11-30,0,0,0-Current
LN-04527,Current,0,3801.64,2022-10-28,0,0,0-Current
LN-04528,30 DPD,49,3651.76,2021-06-30,1,0,1-30 DPD
LN-04529,30 DPD,47,7032.55,2026-12-26,1,0,1-30 DPD
LN-04530,Current,0,1428.6,2024-07-22,0,0,0-Current
LN-04531,Current,0,2862.64,2025-05-30,0,0,0-Current
LN-04532,30 DPD,56,1038.91,2018-11-26,1,0,1-30 DPD
LN-04533,Current,0,1549.32,2025-11-10,0,0,0-Current
LN-04534,Current,0,3396.81,2026-09-19,0,0,0-Current
LN-04535,Current,0,3557.5,2023-02-02,0,0,0-Current
LN-04536,Current,0,4409.93,2023-04-16,0,0,0-Current
LN-04537,Current,0,2339.01,2025-10-10,0,0,0-Current
LN-04538,Current,0,2847.37,2024-01-09,0,0,0-Current
LN-04539,30 DPD,48,4689.15,2024-10-31,1,0,1-30 DPD
LN-04540,Current,0,2220.64,2023-01-18,0,0,0-Current
LN-04541,Current,0,1553.81,2028-08-03,0,0,0-Current
LN-04542,Current,0,5172.77,2022-11-13,0,0,0-Current
LN-04543,Current,0,4537.25,2020-08-20,0,0,0-Current
LN-04544,Current,0,2312.57,2028-09-06,0,0,0-Current
LN-04545,Current,0,2156.3,2019-04-13,0,0,0-Current
LN-04546,Current,0,1558.58,2023-06-19,0,0,0-Current
LN-04547,Current,0,3108.88,2026-01-15,0,0,0-Current
LN-04548,Current,0,2578.04,2024-08-25,0,0,0-Current
LN-04549,Current,0,938.11,2026-02-12,0,0,0-Current
LN-04550,Current,0,5267.7,2027-10-07,0,0,0-Current
LN-04551,Current,0,1259.49,2024-01-15,0,0,0-Current
LN-04552,Current,0,1833.43,2020-11-19,0,0,0-Current
LN-04553,Current,0,3560.69,2020-10-13,0,0,0-Current
LN-04554,30 DPD,44,2766.12,2022-05-07,1,0,1-30 DPD
LN-04555,90 DPD,118,3677.61,2019-10-20,1,0,3-90 DPD
LN-04556,Current,0,5151.75,2024-09-04,0,0,0-Current
LN-04557,Current,0,6057.16,2020-08-21,0,0,0-Current
LN-04558,Current,0,2342.49,2023-05-28,0,0,0-Current
LN-04559,60 DPD,69,6333.35,2028-07-29,1,0,2-60 DPD
LN-04560,Current,0,4836.66,2026-03-24,0,0,0-Current
LN-04561,Current,0,6990.97,2025-09-26,0,0,0-Current
LN-04562,Current,0,2721.41,2028-05-11,0,0,0-Current
LN-04563,Current,0,7092.4,2026-05-31,0,0,0-Current
LN-04564,Current,0,1826.48,2019-08-27,0,0,0-Current
LN-04565,Default,136,5242.32,2020-05-24,1,1,4-Default
LN-04566,30 DPD,46,1728.69,2021-08-23,1,0,1-30 DPD
LN-04567,Current,0,2713.52,2028-02-27,0,0,0-Current
LN-04568,Current,0,4593.98,2024-08-16,0,0,0-Current
LN-04569,Current,0,2670.87,2026-05-01,0,0,0-Current
LN-04570,Current,0,3667.49,2027-10-20,0,0,0-Current
LN-04571,Default,227,3782.1,2029-10-17,1,1,4-Default
LN-04572,Current,0,3362.63,2025-08-30,0,0,0-Current
LN-04573,Current,0,6081.63,2019-01-13,0,0,0-Current
LN-04574,90 DPD,91,4313.78,2027-07-07,1,0,3-90 DPD
LN-04575,Current,0,1491.04,2027-11-07,0,0,0-Current
LN-04576,Current,0,3660.96,2025-07-08,0,0,0-Current
LN-04577,Current,0,2861.41,2028-03-13,0,0,0-Current
LN-04578,60 DPD,63,3771.07,2022-12-28,1,0,2-60 DPD
LN-04579,Current,0,1026.15,2025-04-07,0,0,0-Current
LN-04580,Current,0,1239.09,2024-02-06,0,0,0-Current
LN-04581,Current,0,2814.32,2025-03-25,0,0,0-Current
LN-04582,Current,0,2555.02,2023-10-26,0,0,0-Current
LN-04583,Current,0,3300.29,2028-02-06,0,0,0-Current
LN-04584,Current,0,2060.33,2025-01-12,0,0,0-Current
LN-04585,Current,0,6830.95,2023-10-25,0,0,0-Current
LN-04586,Current,0,5011.04,2027-03-30,0,0,0-Current
LN-04587,Current,0,6640.76,2023-09-06,0,0,0-Current
LN-04588,Current,0,8292.57,2024-08-16,0,0,0-Current
LN-04589,60 DPD,71,4177.67,2025-05-09,1,0,2-60 DPD
LN-04590,30 DPD,50,2767.89,2025-10-27,1,0,1-30 DPD
LN-04591,Current,0,1127.47,2018-04-22,0,0,0-Current
LN-04592,Current,0,1192.4,2025-05-23,0,0,0-Current
LN-04593,Current,0,5036.23,2024-12-21,0,0,0-Current
LN-04594,Paid Off,0,4855.11,2026-11-06,0,0,5-Paid Off
LN-04595,Current,0,5513.27,2020-07-04,0,0,0-Current
LN-04596,30 DPD,49,1823.45,2021-03-02,1,0,1-30 DPD
LN-04597,Default,184,1117.87,2022-03-19,1,1,4-Default
LN-04598,Current,0,3251.09,2025-12-19,0,0,0-Current
LN-04599,30 DPD,56,1250.62,2029-12-18,1,0,1-30 DPD
LN-04600,Current,0,707.4,2024-12-24,0,0,0-Current
LN-04601,30 DPD,40,4266.57,2026-03-04,1,0,1-30 DPD
LN-04602,90 DPD,107,629.4,2024-07-18,1,0,3-90 DPD
LN-04603,Current,0,2736.88,2023-06-25,0,0,0-Current
LN-04604,Current,0,3615.89,2024-02-15,0,0,0-Current
LN-04605,Default,203,2625.01,2021-06-17,1,1,4-Default
LN-04606,Current,0,4171.6,2023-07-26,0,0,0-Current
LN-04607,Current,0,6370.36,2020-10-17,0,0,0-Current
LN-04608,30 DPD,31,6940.09,2024-11-11,1,0,1-30 DPD
LN-04609,90 DPD,90,4513.11,2028-05-14,1,0,3-90 DPD
LN-04610,30 DPD,55,6234.88,2021-03-02,1,0,1-30 DPD
LN-04611,Current,0,4107.75,2025-08-06,0,0,0-Current
LN-04612,30 DPD,57,1871.21,2024-11-09,1,0,1-30 DPD
LN-04613,Current,0,3925.21,2022-06-15,0,0,0-Current
LN-04614,Current,0,5328.15,2021-10-12,0,0,0-Current
LN-04615,60 DPD,74,1438.94,2024-09-01,1,0,2-60 DPD
LN-04616,Current,0,5061.44,2025-04-01,0,0,0-Current
LN-04617,Current,0,3421.04,2024-10-23,0,0,0-Current
LN-04618,Current,0,767.88,2023-08-11,0,0,0-Current
LN-04619,Current,0,2886.31,2027-11-21,0,0,0-Current
LN-04620,60 DPD,77,526.09,2023-04-03,1,0,2-60 DPD
LN-04621,Current,0,4219.7,2026-01-30,0,0,0-Current
LN-04622,Current,0,1338.44,2025-09-19,0,0,0-Current
LN-04623,Paid Off,0,2138.29,2023-01-26,0,0,5-Paid Off
LN-04624,60 DPD,67,5024.69,2025-02-07,1,0,2-60 DPD
LN-04625,Default,160,2761.02,2026-06-18,1,1,4-Default
LN-04626,Current,0,5271.56,2025-04-01,0,0,0-Current
LN-04627,60 DPD,76,3001.74,2027-01-17,1,0,2-60 DPD
LN-04628,30 DPD,58,1662.76,2025-09-18,1,0,1-30 DPD
LN-04629,Current,0,2669.49,2024-12-14,0,0,0-Current
LN-04630,Current,0,3113.84,2022-07-13,0,0,0-Current
LN-04631,Current,0,534.57,2023-07-29,0,0,0-Current
LN-04632,Current,0,3475.61,2024-03-02,0,0,0-Current
LN-04633,Current,0,1392.89,2022-06-12,0,0,0-Current
LN-04634,30 DPD,37,1912.6,2021-04-03,1,0,1-30 DPD
LN-04635,Current,0,3809.98,2029-04-16,0,0,0-Current
LN-04636,Current,0,3237.26,2024-10-29,0,0,0-Current
LN-04637,Current,0,2844.46,2028-07-09,0,0,0-Current
LN-04638,90 DPD,98,2564.75,2024-07-05,1,0,3-90 DPD
LN-04639,Current,0,2059.05,2025-12-22,0,0,0-Current
LN-04640,Current,0,2668.79,2023-11-21,0,0,0-Current
LN-04641,Current,0,3965.16,2024-04-22,0,0,0-Current
LN-04642,Current,0,1617.24,2026-05-23,0,0,0-Current
LN-04643,Current,0,3357.15,2023-12-11,0,0,0-Current
LN-04644,Current,0,2114.54,2023-07-30,0,0,0-Current
LN-04645,Current,0,5489.51,2027-10-14,0,0,0-Current
LN-04646,Paid Off,0,3035.73,2029-09-07,0,0,5-Paid Off
LN-04647,Current,0,2125.1,2026-12-02,0,0,0-Current
LN-04648,Current,0,2910.58,2026-11-04,0,0,0-Current
LN-04649,Current,0,6035.14,2026-06-02,0,0,0-Current
LN-04650,Current,0,3869.7,2026-03-09,0,0,0-Current
LN-04651,90 DPD,102,6568.86,2024-04-10,1,0,3-90 DPD
LN-04652,Current,0,5439.48,2024-12-05,0,0,0-Current
LN-04653,30 DPD,36,1536.5,2028-04-15,1,0,1-30 DPD
LN-04654,Current,0,781.84,2021-02-19,0,0,0-Current
LN-04655,Current,0,5763.3,2026-09-30,0,0,0-Current
LN-04656,Current,0,1092.2,2024-06-09,0,0,0-Current
LN-04657,Current,0,1608.6,2025-02-01,0,0,0-Current
LN-04658,Current,0,3687.31,2021-02-09,0,0,0-Current
LN-04659,Current,0,5040.78,2026-01-20,0,0,0-Current
LN-04660,Current,0,1748.41,2024-09-05,0,0,0-Current
LN-04661,30 DPD,53,3822.85,2019-12-09,1,0,1-30 DPD
LN-04662,Current,0,1715.79,2020-09-16,0,0,0-Current
LN-04663,Current,0,2552.42,2021-06-10,0,0,0-Current
LN-04664,90 DPD,108,6061.58,2021-05-01,1,0,3-90 DPD
LN-04665,Current,0,1722.65,2020-02-03,0,0,0-Current
LN-04666,30 DPD,56,6045.68,2021-06-26,1,0,1-30 DPD
LN-04667,Current,0,2182.23,2024-04-28,0,0,0-Current
LN-04668,Current,0,946.72,2024-02-01,0,0,0-Current
LN-04669,30 DPD,37,2638.59,2022-10-29,1,0,1-30 DPD
LN-04670,Current,0,1425.52,2027-09-19,0,0,0-Current
LN-04671,Current,0,680.53,2024-10-16,0,0,0-Current
LN-04672,Current,0,3328.95,2023-05-10,0,0,0-Current
LN-04673,Current,0,3390.41,2024-09-11,0,0,0-Current
LN-04674,Current,0,1545.55,2023-05-08,0,0,0-Current
LN-04675,Current,0,1848.77,2029-12-20,0,0,0-Current
LN-04676,Current,0,4892.31,2021-11-19,0,0,0-Current
LN-04677,Current,0,852.58,2022-08-27,0,0,0-Current
LN-04678,30 DPD,44,6065.62,2028-11-15,1,0,1-30 DPD
LN-04679,Current,0,4748.9,2024-11-11,0,0,0-Current
LN-04680,Paid Off,0,3989.35,2026-05-09,0,0,5-Paid Off
LN-04681,Paid Off,0,3164.33,2022-11-01,0,0,5-Paid Off
LN-04682,Current,0,1231.12,2021-02-09,0,0,0-Current
LN-04683,Current,0,881.28,2023-11-18,0,0,0-Current
LN-04684,Current,0,4098.73,2024-10-24,0,0,0-Current
LN-04685,Current,0,5275.06,2025-02-17,0,0,0-Current
LN-04686,90 DPD,94,2750.58,2022-03-01,1,0,3-90 DPD
LN-04687,Current,0,4397.03,2025-01-19,0,0,0-Current
LN-04688,Current,0,4423.46,2025-07-15,0,0,0-Current
LN-04689,Current,0,3726.34,2020-10-09,0,0,0-Current
LN-04690,Current,0,1516.06,2024-01-08,0,0,0-Current
LN-04691,Current,0,1024.14,2021-04-06,0,0,0-Current
LN-04692,30 DPD,49,4610.65,2021-11-20,1,0,1-30 DPD
LN-04693,Current,0,5396.34,2024-07-07,0,0,0-Current
LN-04694,Current,0,2408.84,2025-06-05,0,0,0-Current
LN-04695,Current,0,7154.15,2023-09-07,0,0,0-Current
LN-04696,60 DPD,85,3243.6,2023-11-30,1,0,2-60 DPD
LN-04697,Current,0,1502.04,2027-10-28,0,0,0-Current
LN-04698,Current,0,3304.38,2020-09-21,0,0,0-Current
LN-04699,90 DPD,91,3517.07,2023-03-19,1,0,3-90 DPD
LN-04700,Current,0,7972.9,2024-10-12,0,0,0-Current
LN-04701,Current,0,1369.64,2026-02-24,0,0,0-Current
LN-04702,Current,0,1785.2,2025-01-14,0,0,0-Current
LN-04703,30 DPD,39,4907.43,2022-02-14,1,0,1-30 DPD
LN-04704,Current,0,1689.74,2021-11-27,0,0,0-Current
LN-04705,Paid Off,0,6135.53,2024-05-19,0,0,5-Paid Off
LN-04706,Current,0,3225.62,2025-10-17,0,0,0-Current
LN-04707,Current,0,3098.37,2026-01-14,0,0,0-Current
LN-04708,Current,0,1330.63,2023-02-02,0,0,0-Current
LN-04709,Current,0,1602.41,2022-01-07,0,0,0-Current
LN-04710,Current,0,1246.29,2030-03-27,0,0,0-Current
LN-04711,Current,0,3572.88,2021-01-22,0,0,0-Current
LN-04712,Current,0,5737.31,2022-08-18,0,0,0-Current
LN-04713,Current,0,5841.46,2024-06-17,0,0,0-Current
LN-04714,30 DPD,34,6371.25,2029-08-15,1,0,1-30 DPD
LN-04715,Current,0,2311.19,2023-09-13,0,0,0-Current
LN-04716,90 DPD,111,5855.04,2027-12-05,1,0,3-90 DPD
LN-04717,Current,0,3760.89,2028-08-01,0,0,0-Current
LN-04718,Current,0,5287.84,2023-10-29,0,0,0-Current
LN-04719,Current,0,399.46,2022-11-26,0,0,0-Current
LN-04720,Current,0,4391.2,2020-10-01,0,0,0-Current
LN-04721,Current,0,5741.61,2020-08-20,0,0,0-Current
LN-04722,Current,0,4825.13,2030-03-15,0,0,0-Current
LN-04723,Current,0,1843.47,2029-01-05,0,0,0-Current
LN-04724,30 DPD,45,6208.38,2025-09-29,1,0,1-30 DPD
LN-04725,Current,0,4774.65,2022-08-21,0,0,0-Current
LN-04726,Current,0,3409.46,2025-01-22,0,0,0-Current
LN-04727,Current,0,1984.39,2027-12-18,0,0,0-Current
LN-04728,Current,0,4961.14,2029-03-10,0,0,0-Current
LN-04729,Current,0,2000.48,2025-01-06,0,0,0-Current
LN-04730,30 DPD,50,3159.51,2024-06-17,1,0,1-30 DPD
LN-04731,Current,0,4101.52,2026-11-12,0,0,0-Current
LN-04732,30 DPD,47,3378.29,2024-02-28,1,0,1-30 DPD
LN-04733,Current,0,5807.51,2027-08-20,0,0,0-Current
LN-04734,Current,0,3498.93,2018-04-26,0,0,0-Current
LN-04735,Current,0,1097.36,2023-04-05,0,0,0-Current
LN-04736,90 DPD,99,4038.72,2023-08-06,1,0,3-90 DPD
LN-04737,Current,0,1926.62,2026-01-05,0,0,0-Current
LN-04738,Current,0,1571.98,2027-10-03,0,0,0-Current
LN-04739,Paid Off,0,3793.06,2022-09-25,0,0,5-Paid Off
LN-04740,Current,0,4874.3,2024-04-16,0,0,0-Current
LN-04741,Current,0,6504.5,2030-02-11,0,0,0-Current
LN-04742,Current,0,1088.4,2023-10-27,0,0,0-Current
LN-04743,30 DPD,58,4501.53,2025-09-11,1,0,1-30 DPD
LN-04744,30 DPD,48,3541.73,2029-05-22,1,0,1-30 DPD
LN-04745,Paid Off,0,2552.25,2021-08-16,0,0,5-Paid Off
LN-04746,Current,0,5087.96,2026-05-18,0,0,0-Current
LN-04747,Current,0,3537.17,2025-08-06,0,0,0-Current
LN-04748,Current,0,3330.56,2024-08-03,0,0,0-Current
LN-04749,60 DPD,82,708.35,2019-12-03,1,0,2-60 DPD
LN-04750,Current,0,1218.33,2026-06-26,0,0,0-Current
LN-04751,90 DPD,109,5942.38,2021-01-25,1,0,3-90 DPD
LN-04752,Current,0,4888.24,2024-12-31,0,0,0-Current
LN-04753,60 DPD,83,3951.67,2019-12-11,1,0,2-60 DPD
LN-04754,90 DPD,105,5659.82,2024-05-28,1,0,3-90 DPD
LN-04755,Default,160,2403.86,2020-01-05,1,1,4-Default
LN-04756,Current,0,2869.11,2027-07-16,0,0,0-Current
LN-04757,Current,0,4249.4,2024-09-23,0,0,0-Current
LN-04758,Current,0,4031.37,2027-03-23,0,0,0-Current
LN-04759,Current,0,4849.42,2023-10-17,0,0,0-Current
LN-04760,Current,0,1688.58,2018-11-22,0,0,0-Current
LN-04761,Current,0,3940.02,2022-06-21,0,0,0-Current
LN-04762,Current,0,3072.73,2024-09-20,0,0,0-Current
LN-04763,30 DPD,40,3217.94,2026-09-16,1,0,1-30 DPD
LN-04764,Current,0,3046.02,2027-01-07,0,0,0-Current
LN-04765,Current,0,2798.5,2023-01-02,0,0,0-Current
LN-04766,60 DPD,60,1795.2,2023-09-25,1,0,2-60 DPD
LN-04767,Current,0,1916.14,2027-07-16,0,0,0-Current
LN-04768,Current,0,1817.74,2026-04-02,0,0,0-Current
LN-04769,Current,0,2852.37,2019-02-14,0,0,0-Current
LN-04770,Current,0,4154.3,2027-04-27,0,0,0-Current
LN-04771,Current,0,4025.09,2022-12-14,0,0,0-Current
LN-04772,Current,0,2042.66,2020-01-27,0,0,0-Current
LN-04773,Current,0,2158.32,2020-02-18,0,0,0-Current
LN-04774,Current,0,2602.17,2026-10-03,0,0,0-Current
LN-04775,Current,0,2245.89,2027-06-27,0,0,0-Current
LN-04776,Current,0,4265.47,2026-02-07,0,0,0-Current
LN-04777,Current,0,3751.96,2025-03-07,0,0,0-Current
LN-04778,Current,0,3081.43,2022-08-03,0,0,0-Current
LN-04779,Current,0,1234.02,2021-09-07,0,0,0-Current
LN-04780,Current,0,5875.92,2024-02-17,0,0,0-Current
LN-04781,Current,0,4888.66,2027-07-07,0,0,0-Current
LN-04782,Current,0,2509.97,2026-07-29,0,0,0-Current
LN-04783,Current,0,8052.93,2029-06-27,0,0,0-Current
LN-04784,Current,0,574.26,2027-06-04,0,0,0-Current
LN-04785,30 DPD,55,3195.86,2025-12-13,1,0,1-30 DPD
LN-04786,Current,0,3381.6,2021-09-16,0,0,0-Current
LN-04787,Current,0,4123.12,2026-04-07,0,0,0-Current
LN-04788,30 DPD,50,4420.52,2027-02-23,1,0,1-30 DPD
LN-04789,Current,0,2163.53,2023-06-23,0,0,0-Current
LN-04790,Default,123,6243.7,2020-06-25,1,1,4-Default
LN-04791,90 DPD,111,396.68,2027-11-01,1,0,3-90 DPD
LN-04792,Current,0,6073.11,2021-03-24,0,0,0-Current
LN-04793,Default,254,5814.66,2022-11-26,1,1,4-Default
LN-04794,Current,0,3554.5,2019-04-06,0,0,0-Current
LN-04795,Current,0,4078.96,2026-09-21,0,0,0-Current
LN-04796,Current,0,5175.22,2023-04-27,0,0,0-Current
LN-04797,Current,0,657.11,2022-10-06,0,0,0-Current
