LoanID,CreditScore,CreditBand,BureauPullDate,PreviousDefaults,TotalExistingDebt,MonthlyIncome,BureauSource
LN-04415,716,Good (700-749),2022-12-30,2,25000.0,8509.0,TransUnion
LN-04416,748,Good (700-749),2023-12-24,0,196000.0,25311.0,TransUnion
LN-04417,609,Poor (<650),2023-07-21,0,14000.0,27161.0,TransUnion
LN-04418,550,Poor (<650),2018-07-10,0,278000.0,3941.0,TransUnion
LN-04419,671,Fair (650-699),2023-06-14,1,222000.0,23434.0,Equifax
LN-04420,550,Poor (<650),2022-10-13,0,216000.0,25795.0,Equifax
LN-04421,809,Excellent (750+),2022-10-20,0,43000.0,4492.0,Experian
LN-04422,613,Poor (<650),2019-02-03,0,239000.0,7855.0,Experian
LN-04423,800,Excellent (750+),2019-10-15,0,81000.0,27673.0,TransUnion
LN-04424,775,Excellent (750+),2018-05-23,1,270000.0,17180.0,Experian
LN-04425,627,Poor (<650),2022-01-31,0,118000.0,17092.0,Experian
LN-04426,609,Poor (<650),2018-11-21,0,245000.0,5416.0,Equifax
LN-04427,728,Good (700-749),2023-03-20,0,199000.0,17803.0,Experian
LN-04428,632,Poor (<650),2021-04-20,0,216000.0,16615.0,TransUnion
LN-04429,708,Good (700-749),2022-08-16,0,271000.0,23877.0,Experian
LN-04430,661,Fair (650-699),2021-12-11,0,186000.0,4659.0,TransUnion
LN-04431,557,Poor (<650),2022-02-03,0,19000.0,4810.0,Experian
LN-04432,550,Poor (<650),2021-08-12,0,164000.0,26424.0,TransUnion
LN-04433,718,Good (700-749),2019-03-14,1,54000.0,16399.0,Equifax
LN-04434,655,Fair (650-699),2020-07-05,1,7000.0,6379.0,Experian
LN-04435,586,Poor (<650),2021-09-21,0,232000.0,10965.0,Equifax
LN-04436,755,Excellent (750+),2019-07-10,0,272000.0,17373.0,Equifax
LN-04437,793,Excellent (750+),2018-05-30,0,279000.0,14259.0,TransUnion
LN-04438,678,Fair (650-699),2023-10-06,0,17000.0,11003.0,TransUnion
LN-04439,672,Fair (650-699),2020-07-10,0,67000.0,4091.0,Experian
LN-04440,740,Good (700-749),2019-07-17,1,253000.0,6371.0,Experian
LN-04441,591,Poor (<650),2020-09-02,0,149000.0,4424.0,Equifax
LN-04442,717,Good (700-749),2020-04-02,2,263000.0,21107.0,Experian
LN-04443,744,Good (700-749),2022-10-18,0,203000.0,27753.0,Experian
LN-04444,754,Excellent (750+),2020-07-23,0,268000.0,20089.0,Equifax
LN-04445,550,Poor (<650),2022-02-03,0,198000.0,20023.0,TransUnion
LN-04446,567,Poor (<650),2020-10-06,0,63000.0,7849.0,Equifax
LN-04447,629,Poor (<650),2022-09-11,0,140000.0,19815.0,Equifax
LN-04448,707,Good (700-749),2018-09-13,0,13000.0,22263.0,Experian
LN-04449,738,Good (700-749),2020-01-29,0,108000.0,13410.0,Experian
LN-04450,819,Excellent (750+),2018-06-03,0,123000.0,16392.0,Equifax
LN-04451,660,Fair (650-699),2018-09-17,0,178000.0,25198.0,TransUnion
LN-04452,660,Fair (650-699),2023-01-17,0,77000.0,20043.0,TransUnion
LN-04453,791,Excellent (750+),2019-05-31,2,104000.0,25198.0,Experian
LN-04454,723,Good (700-749),2018-10-29,0,117000.0,13212.0,Equifax
LN-04455,801,Excellent (750+),2023-04-17,0,193000.0,21867.0,Experian
LN-04456,723,Good (700-749),2019-06-01,0,261000.0,15188.0,TransUnion
LN-04457,607,Poor (<650),2019-10-11,1,90000.0,19769.0,TransUnion
LN-04458,593,Poor (<650),2021-10-08,0,98000.0,16761.0,Equifax
LN-04459,514,Poor (<650),2020-06-05,0,7000.0,18175.0,TransUnion
LN-04460,752,Excellent (750+),2018-06-06,0,57000.0,3705.0,Experian
LN-04461,795,Excellent (750+),2024-04-27,0,112000.0,6873.0,Equifax
LN-04462,847,Excellent (750+),2021-05-14,0,20000.0,10746.0,Equifax
LN-04463,767,Excellent (750+),2018-04-09,0,194000.0,25467.0,TransUnion
LN-04464,793,Excellent (750+),2018-07-20,0,233000.0,25611.0,Experian
LN-04465,653,Fair (650-699),2018-07-17,0,258000.0,6919.0,Experian
LN-04466,500,Poor (<650),2020-12-10,0,196000.0,12680.0,TransUnion
LN-04467,768,Excellent (750+),2023-08-11,0,136000.0,11982.0,Equifax
LN-04468,733,Good (700-749),2018-04-15,0,125000.0,5606.0,Equifax
LN-04469,708,Good (700-749),2021-06-01,0,156000.0,20285.0,Equifax
LN-04470,730,Good (700-749),2023-06-14,1,106000.0,11517.0,TransUnion
LN-04471,725,Good (700-749),2021-06-11,0,81000.0,7622.0,TransUnion
LN-04472,802,Excellent (750+),2022-10-12,0,35000.0,13562.0,Equifax
LN-04473,803,Excellent (750+),2023-04-01,1,27000.0,27324.0,Experian
LN-04474,743,Good (700-749),2019-09-18,0,132000.0,17425.0,TransUnion
LN-04475,767,Excellent (750+),2023-02-27,0,256000.0,21875.0,Experian
LN-04476,741,Good (700-749),2023-05-22,0,89000.0,13639.0,Equifax
LN-04477,663,Fair (650-699),2020-06-28,0,153000.0,21723.0,Experian
LN-04478,760,Excellent (750+),2024-05-20,0,101000.0,11410.0,Experian
LN-04479,588,Poor (<650),2023-11-13,0,117000.0,3672.0,Experian
LN-04480,784,Excellent (750+),2019-06-22,0,176000.0,8232.0,TransUnion
LN-04481,604,Poor (<650),2019-10-17,0,270000.0,5076.0,Experian
LN-04482,722,Good (700-749),2023-02-01,0,188000.0,14952.0,Equifax
LN-04483,632,Poor (<650),2021-08-25,0,273000.0,10006.0,Equifax
LN-04484,744,Good (700-749),2018-10-15,0,57000.0,12512.0,TransUnion
LN-04485,697,Fair (650-699),2019-06-21,0,58000.0,4261.0,Equifax
LN-04486,572,Poor (<650),2018-07-16,0,203000.0,15175.0,TransUnion
LN-04487,733,Good (700-749),2019-10-25,2,46000.0,25613.0,Experian
LN-04488,653,Fair (650-699),2022-01-17,0,35000.0,26544.0,Equifax
LN-04489,770,Excellent (750+),2022-07-11,0,61000.0,18306.0,Equifax
LN-04490,700,Good (700-749),2019-07-22,1,12000.0,26071.0,Equifax
LN-04491,731,Good (700-749),2021-06-24,2,24000.0,12162.0,Equifax
LN-04492,623,Poor (<650),2023-12-14,0,166000.0,5767.0,Experian
LN-04493,652,Fair (650-699),2022-01-30,0,121000.0,15698.0,Equifax
LN-04494,663,Fair (650-699),2021-09-05,0,49000.0,16724.0,Experian
LN-04495,768,Excellent (750+),2021-07-10,0,33000.0,6215.0,Equifax
LN-04496,834,Excellent (750+),2022-12-25,0,276000.0,13403.0,Experian
LN-04497,635,Poor (<650),2023-04-08,2,130000.0,26531.0,TransUnion
LN-04498,786,Excellent (750+),2020-09-07,0,155000.0,9401.0,Equifax
LN-04499,550,Poor (<650),2023-08-29,0,273000.0,9881.0,TransUnion
LN-04500,516,Poor (<650),2022-01-03,0,203000.0,6263.0,Equifax
LN-04501,623,Poor (<650),2024-04-15,0,31000.0,10827.0,Experian
LN-04502,502,Poor (<650),2020-10-10,0,210000.0,4103.0,Experian
LN-04503,573,Poor (<650),2022-11-09,2,264000.0,10957.0,Equifax
LN-04504,733,Good (700-749),2020-06-07,0,114000.0,13900.0,Experian
LN-04505,682,Fair (650-699),2021-12-25,0,227000.0,25703.0,Experian
LN-04506,730,Good (700-749),2018-07-26,0,102000.0,24980.0,Experian
LN-04507,755,Excellent (750+),2021-04-21,0,73000.0,23517.0,Experian
LN-04508,721,Good (700-749),2020-09-04,0,226000.0,20279.0,Experian
LN-04509,752,Excellent (750+),2021-05-20,0,99000.0,17881.0,Equifax
LN-04510,694,Fair (650-699),2019-04-08,0,277000.0,21537.0,Experian
LN-04511,605,Poor (<650),2019-08-02,0,215000.0,6503.0,Equifax
LN-04512,784,Excellent (750+),2018-03-09,0,259000.0,13697.0,Equifax
LN-04513,589,Poor (<650),2020-12-15,0,55000.0,6935.0,TransUnion
LN-04514,532,Poor (<650),2019-02-03,0,229000.0,8223.0,Experian
LN-04515,685,Fair (650-699),2018-01-01,0,210000.0,24597.0,Experian
LN-04516,626,Poor (<650),2021-10-09,0,93000.0,24587.0,TransUnion
LN-04517,666,Fair (650-699),2022-08-19,0,207000.0,7955.0,Experian
LN-04518,727,Good (700-749),2020-07-19,0,134000.0,22388.0,Equifax
LN-04519,727,Good (700-749),2022-08-28,0,173000.0,25543.0,Equifax
LN-04520,628,Poor (<650),2023-06-19,1,219000.0,25105.0,Equifax
LN-04521,660,Fair (650-699),2023-10-12,0,172000.0,21070.0,Equifax
LN-04522,785,Excellent (750+),2021-12-13,0,143000.0,15554.0,Experian
LN-04523,739,Good (700-749),2018-09-08,0,270000.0,16322.0,Experian
LN-04524,680,Fair (650-699),2020-07-18,2,210000.0,24104.0,TransUnion
LN-04525,794,Excellent (750+),2021-01-20,0,156000.0,16343.0,Equifax
LN-04526,791,Excellent (750+),2023-01-19,0,92000.0,11643.0,Equifax
LN-04527,588,Poor (<650),2017-12-20,0,124000.0,9301.0,Equifax
LN-04528,761,Excellent (750+),2019-09-12,1,234000.0,8584.0,TransUnion
LN-04529,695,Fair (650-699),2020-09-01,0,94000.0,26080.0,Experian
LN-04530,655,Fair (650-699),2021-08-26,0,249000.0,21510.0,TransUnion
LN-04531,713,Good (700-749),2020-03-02,1,141000.0,19236.0,TransUnion
LN-04532,775,Excellent (750+),2017-12-28,0,250000.0,16972.0,TransUnion
LN-04533,740,Good (700-749),2021-02-04,1,236000.0,20557.0,Equifax
LN-04534,629,Poor (<650),2021-11-25,0,30000.0,19335.0,Equifax
LN-04535,759,Excellent (750+),2021-09-19,0,120000.0,8936.0,Equifax
LN-04536,648,Poor (<650),2019-11-29,0,179000.0,15080.0,TransUnion
LN-04537,717,Good (700-749),2023-07-21,0,110000.0,10308.0,TransUnion
LN-04538,675,Fair (650-699),2018-05-29,0,45000.0,17626.0,Equifax
LN-04539,682,Fair (650-699),2020-11-14,0,259000.0,23724.0,Equifax
LN-04540,761,Excellent (750+),2021-04-13,0,171000.0,5683.0,TransUnion
LN-04541,616,Poor (<650),2022-03-19,0,215000.0,17246.0,Equifax
LN-04542,850,Excellent (750+),2022-08-26,0,79000.0,13479.0,Equifax
LN-04543,554,Poor (<650),2018-11-28,0,253000.0,8677.0,Experian
LN-04544,652,Fair (650-699),2022-12-10,2,201000.0,21586.0,TransUnion
LN-04545,729,Good (700-749),2018-10-12,0,50000.0,10142.0,Experian
LN-04546,746,Good (700-749),2021-12-16,0,106000.0,12746.0,Experian
LN-04547,691,Fair (650-699),2022-11-29,0,172000.0,14610.0,Experian
LN-04548,695,Fair (650-699),2022-12-19,0,229000.0,9439.0,Equifax
LN-04549,732,Good (700-749),2020-05-30,0,191000.0,5196.0,Equifax
LN-04550,681,Fair (650-699),2022-01-24,0,16000.0,21699.0,TransUnion
LN-04551,811,Excellent (750+),2021-10-03,0,170000.0,6254.0,Experian
LN-04552,767,Excellent (750+),2019-12-30,0,87000.0,22925.0,TransUnion
LN-04553,769,Excellent (750+),2017-12-24,0,187000.0,5160.0,Experian
LN-04554,622,Poor (<650),2020-03-22,0,58000.0,12352.0,Experian
LN-04555,594,Poor (<650),2019-05-09,0,9000.0,8282.0,TransUnion
LN-04556,675,Fair (650-699),2022-12-02,0,91000.0,13763.0,TransUnion
LN-04557,619,Poor (<650),2018-04-03,1,220000.0,27703.0,Experian
LN-04558,728,Good (700-749),2018-07-01,0,164000.0,10757.0,Equifax
LN-04559,656,Fair (650-699),2022-04-28,0,43000.0,24694.0,TransUnion
LN-04560,752,Excellent (750+),2020-01-24,0,263000.0,22547.0,Experian
LN-04561,614,Poor (<650),2020-10-23,0,145000.0,25198.0,Experian
LN-04562,837,Excellent (750+),2023-07-26,0,23000.0,9918.0,Experian
LN-04563,628,Poor (<650),2020-09-27,0,198000.0,13627.0,Experian
LN-04564,717,Good (700-749),2018-11-15,0,272000.0,19818.0,TransUnion
LN-04565,680,Fair (650-699),2019-10-03,0,207000.0,16414.0,Experian
LN-04566,654,Fair (650-699),2019-07-01,1,61000.0,14375.0,Experian
LN-04567,768,Excellent (750+),2022-08-30,1,193000.0,8405.0,Equifax
LN-04568,601,Poor (<650),2023-03-11,0,92000.0,23191.0,Experian
LN-04569,816,Excellent (750+),2020-07-15,1,173000.0,11534.0,Experian
LN-04570,701,Good (700-749),2022-12-21,0,203000.0,14272.0,Equifax
LN-04571,559,Poor (<650),2023-05-15,0,89000.0,5944.0,Equifax
LN-04572,676,Fair (650-699),2021-10-23,0,149000.0,18161.0,TransUnion
LN-04573,764,Excellent (750+),2018-10-06,0,235000.0,6853.0,Experian
LN-04574,587,Poor (<650),2024-03-13,0,278000.0,9795.0,Equifax
LN-04575,640,Poor (<650),2022-10-06,0,254000.0,6458.0,Equifax
LN-04576,682,Fair (650-699),2023-12-07,0,48000.0,11788.0,TransUnion
LN-04577,605,Poor (<650),2022-03-30,1,225000.0,14998.0,Equifax
LN-04578,845,Excellent (750+),2020-09-19,0,83000.0,16894.0,Experian
LN-04579,654,Fair (650-699),2024-04-25,1,81000.0,25786.0,Equifax
LN-04580,766,Excellent (750+),2023-09-01,0,128000.0,10394.0,TransUnion
LN-04581,716,Good (700-749),2023-07-10,0,103000.0,9747.0,TransUnion
LN-04582,621,Poor (<650),2018-10-27,0,134000.0,7905.0,Experian
LN-04583,699,Fair (650-699),2023-11-03,0,183000.0,9717.0,TransUnion
LN-04584,762,Excellent (750+),2018-12-17,0,162000.0,17456.0,TransUnion
LN-04585,684,Fair (650-699),2020-09-28,0,59000.0,27310.0,TransUnion
LN-04586,795,Excellent (750+),2023-12-30,1,101000.0,25724.0,Equifax
LN-04587,781,Excellent (750+),2022-04-12,1,55000.0,22700.0,Equifax
LN-04588,773,Excellent (750+),2022-10-26,0,28000.0,13677.0,Equifax
LN-04589,663,Fair (650-699),2020-02-23,0,181000.0,12102.0,Experian
LN-04590,613,Poor (<650),2023-02-10,0,17000.0,16272.0,Equifax
LN-04591,650,Fair (650-699),2017-12-21,0,23000.0,19568.0,TransUnion
LN-04592,715,Good (700-749),2021-06-19,0,236000.0,11024.0,Equifax
LN-04593,743,Good (700-749),2019-02-06,0,250000.0,8325.0,TransUnion
LN-04594,550,Poor (<650),2021-12-04,1,194000.0,16078.0,Equifax
LN-04595,699,Fair (650-699),2019-12-25,1,278000.0,25054.0,Experian
LN-04596,712,Good (700-749),2020-05-04,0,67000.0,12011.0,TransUnion
LN-04597,568,Poor (<650),2019-05-14,1,130000.0,4561.0,Equifax
LN-04598,803,Excellent (750+),2023-11-05,0,98000.0,14317.0,TransUnion
LN-04599,733,Good (700-749),2023-11-18,0,61000.0,8122.0,Experian
LN-04600,804,Excellent (750+),2020-05-12,0,100000.0,17326.0,TransUnion
LN-04601,682,Fair (650-699),2024-04-07,0,110000.0,19158.0,Equifax
LN-04602,680,Fair (650-699),2020-03-25,0,247000.0,22321.0,Equifax
LN-04603,830,Excellent (750+),2021-08-15,0,93000.0,11596.0,Equifax
LN-04604,804,Excellent (750+),2021-12-03,2,267000.0,6640.0,TransUnion
LN-04605,510,Poor (<650),2020-06-23,0,48000.0,22934.0,TransUnion
LN-04606,679,Fair (650-699),2022-04-22,0,91000.0,10151.0,Equifax
LN-04607,672,Fair (650-699),2019-05-25,2,81000.0,16228.0,Equifax
LN-04608,739,Good (700-749),2019-01-12,0,221000.0,12714.0,TransUnion
LN-04609,653,Fair (650-699),2023-04-12,2,55000.0,24271.0,Experian
LN-04610,632,Poor (<650),2020-05-01,0,62000.0,16219.0,TransUnion
LN-04611,705,Good (700-749),2023-01-02,0,150000.0,23796.0,Experian
LN-04612,550,Poor (<650),2022-01-03,0,25000.0,24839.0,Equifax
LN-04613,815,Excellent (750+),2020-01-08,0,267000.0,19496.0,Equifax
LN-04614,659,Fair (650-699),2018-12-23,1,130000.0,13248.0,Equifax
LN-04615,704,Good (700-749),2020-12-11,1,64000.0,12958.0,Experian
LN-04616,675,Fair (650-699),2018-12-27,1,46000.0,11380.0,TransUnion
LN-04617,791,Excellent (750+),2022-11-15,0,117000.0,18523.0,Experian
LN-04618,550,Poor (<650),2022-12-08,0,222000.0,18701.0,Equifax
LN-04619,698,Fair (650-699),2024-01-16,0,265000.0,14084.0,Experian
LN-04620,691,Fair (650-699),2022-09-05,0,154000.0,26357.0,Equifax
LN-04621,663,Fair (650-699),2022-12-18,0,169000.0,22513.0,Experian
LN-04622,838,Excellent (750+),2021-05-22,1,252000.0,22407.0,Equifax
LN-04623,629,Poor (<650),2020-01-14,0,249000.0,24846.0,TransUnion
LN-04624,761,Excellent (750+),2018-09-11,0,135000.0,19227.0,Experian
LN-04625,613,Poor (<650),2021-06-19,0,154000.0,15043.0,Equifax
LN-04626,800,Excellent (750+),2023-07-13,0,136000.0,24991.0,Equifax
LN-04627,646,Poor (<650),2022-07-31,0,134000.0,24780.0,Equifax
LN-04628,641,Poor (<650),2022-05-23,0,214000.0,7101.0,Equifax
LN-04629,787,Excellent (750+),2019-05-14,0,260000.0,6169.0,TransUnion
LN-04630,734,Good (700-749),2020-02-21,0,220000.0,24563.0,TransUnion
LN-04631,576,Poor (<650),2019-07-15,0,246000.0,5863.0,Equifax
LN-04632,656,Fair (650-699),2018-10-23,0,123000.0,15764.0,Experian
LN-04633,730,Good (700-749),2020-03-01,0,109000.0,18366.0,Experian
LN-04634,767,Excellent (750+),2018-04-17,0,160000.0,7233.0,Equifax
LN-04635,645,Poor (<650),2022-10-15,0,268000.0,17943.0,Experian
LN-04636,550,Poor (<650),2020-04-22,0,267000.0,4986.0,TransUnion
LN-04637,741,Good (700-749),2022-11-24,1,67000.0,16347.0,Equifax
LN-04638,540,Poor (<650),2024-04-08,0,225000.0,6806.0,Experian
LN-04639,550,Poor (<650),2019-09-16,1,116000.0,8618.0,Equifax
LN-04640,550,Poor (<650),2022-10-04,0,68000.0,17515.0,TransUnion
LN-04641,765,Excellent (750+),2020-04-26,0,178000.0,7268.0,Experian
LN-04642,710,Good (700-749),2021-04-30,0,256000.0,9071.0,TransUnion
LN-04643,681,Fair (650-699),2020-12-31,0,69000.0,16419.0,TransUnion
LN-04644,811,Excellent (750+),2022-10-02,1,216000.0,13551.0,TransUnion
LN-04645,750,Excellent (750+),2022-04-08,0,16000.0,4893.0,Experian
LN-04646,829,Excellent (750+),2023-10-22,0,61000.0,8875.0,Equifax
LN-04647,588,Poor (<650),2020-10-26,2,69000.0,18274.0,TransUnion
LN-04648,697,Fair (650-699),2021-08-09,0,198000.0,5149.0,Equifax
LN-04649,570,Poor (<650),2020-06-25,0,224000.0,11092.0,Equifax
LN-04650,681,Fair (650-699),2024-06-06,0,97000.0,26763.0,TransUnion
LN-04651,610,Poor (<650),2020-03-28,0,107000.0,24812.0,Experian
LN-04652,750,Excellent (750+),2018-12-22,0,163000.0,20714.0,Experian
LN-04653,703,Good (700-749),2022-01-23,0,86000.0,25016.0,Experian
LN-04654,749,Good (700-749),2018-10-09,0,168000.0,3669.0,Equifax
LN-04655,756,Excellent (750+),2021-03-19,1,82000.0,9506.0,TransUnion
LN-04656,850,Excellent (750+),2022-09-26,0,73000.0,14978.0,Experian
LN-04657,674,Fair (650-699),2020-09-12,0,180000.0,7292.0,Equifax
LN-04658,624,Poor (<650),2018-01-19,0,166000.0,18143.0,Experian
LN-04659,719,Good (700-749),2023-03-04,0,71000.0,4978.0,Experian
LN-04660,635,Poor (<650),2021-06-09,0,47000.0,27057.0,Experian
LN-04661,818,Excellent (750+),2018-09-25,0,215000.0,15109.0,Experian
LN-04662,677,Fair (650-699),2018-08-10,0,263000.0,10408.0,Equifax
LN-04663,654,Fair (650-699),2018-04-25,1,74000.0,6131.0,Experian
LN-04664,573,Poor (<650),2018-01-15,0,235000.0,14313.0,Equifax
LN-04665,757,Excellent (750+),2019-03-18,0,155000.0,26374.0,TransUnion
LN-04666,687,Fair (650-699),2020-12-12,0,84000.0,4829.0,TransUnion
LN-04667,648,Poor (<650),2019-07-29,0,74000.0,9035.0,Experian
LN-04668,833,Excellent (750+),2021-11-02,0,190000.0,23282.0,Experian
LN-04669,631,Poor (<650),2019-01-29,0,89000.0,27651.0,Experian
LN-04670,702,Good (700-749),2023-03-24,0,159000.0,14102.0,TransUnion
LN-04671,752,Excellent (750+),2021-09-03,0,159000.0,5378.0,TransUnion
LN-04672,569,Poor (<650),2018-02-15,1,230000.0,9867.0,Experian
LN-04673,738,Good (700-749),2021-09-25,0,65000.0,5433.0,Equifax
LN-04674,615,Poor (<650),2021-01-28,1,134000.0,15270.0,Experian
LN-04675,765,Excellent (750+),2023-11-02,0,162000.0,18099.0,Experian
LN-04676,622,Poor (<650),2020-07-24,0,221000.0,4961.0,Equifax
LN-04677,755,Excellent (750+),2020-06-25,0,248000.0,7169.0,Experian
LN-04678,788,Excellent (750+),2023-09-03,0,117000.0,13560.0,Experian
LN-04679,768,Excellent (750+),2023-01-12,0,7000.0,17139.0,TransUnion
LN-04680,720,Good (700-749),2024-02-04,0,196000.0,23386.0,Experian
LN-04681,681,Fair (650-699),2020-02-16,0,25000.0,6250.0,TransUnion
LN-04682,653,Fair (650-699),2018-05-20,0,92000.0,17759.0,TransUnion
LN-04683,817,Excellent (750+),2021-01-10,2,188000.0,16425.0,Equifax
LN-04684,644,Poor (<650),2020-12-30,0,168000.0,12345.0,Experian
LN-04685,617,Poor (<650),2018-12-17,0,43000.0,18361.0,Experian
LN-04686,647,Poor (<650),2021-04-22,0,6000.0,11527.0,Experian
LN-04687,636,Poor (<650),2019-04-28,2,66000.0,13584.0,Experian
LN-04688,623,Poor (<650),2023-03-04,0,136000.0,27632.0,Experian
LN-04689,584,Poor (<650),2019-01-05,0,158000.0,25346.0,TransUnion
LN-04690,661,Fair (650-699),2023-05-05,0,156000.0,8477.0,TransUnion
LN-04691,693,Fair (650-699),2017-12-19,2,236000.0,5907.0,TransUnion
LN-04692,719,Good (700-749),2019-06-19,0,106000.0,20703.0,Experian
LN-04693,776,Excellent (750+),2019-12-19,0,45000.0,17247.0,TransUnion
LN-04694,742,Good (700-749),2023-02-06,0,114000.0,9618.0,Equifax
LN-04695,684,Fair (650-699),2019-10-15,0,250000.0,5669.0,TransUnion
LN-04696,684,Fair (650-699),2020-02-20,0,116000.0,9839.0,Experian
LN-04697,740,Good (700-749),2023-01-14,1,20000.0,26000.0,TransUnion
LN-04698,801,Excellent (750+),2018-10-25,0,110000.0,6051.0,Experian
LN-04699,638,Poor (<650),2020-10-08,0,12000.0,9062.0,Equifax
LN-04700,662,Fair (650-699),2019-09-14,0,17000.0,4720.0,Equifax
LN-04701,620,Poor (<650),2020-11-23,0,26000.0,22122.0,Equifax
LN-04702,584,Poor (<650),2021-10-22,1,238000.0,11053.0,Equifax
LN-04703,753,Excellent (750+),2019-12-21,0,134000.0,24994.0,Experian
LN-04704,746,Good (700-749),2019-04-05,0,46000.0,10935.0,Equifax
LN-04705,746,Good (700-749),2019-02-18,0,166000.0,26643.0,TransUnion
LN-04706,689,Fair (650-699),2021-03-22,0,153000.0,17256.0,Equifax
LN-04707,812,Excellent (750+),2021-05-06,0,133000.0,18261.0,TransUnion
LN-04708,661,Fair (650-699),2022-07-06,0,60000.0,25605.0,Experian
LN-04709,776,Excellent (750+),2019-12-14,0,232000.0,7052.0,Equifax
LN-04710,696,Fair (650-699),2023-11-06,0,261000.0,14461.0,Experian
LN-04711,651,Fair (650-699),2018-08-13,0,6000.0,6370.0,TransUnion
LN-04712,747,Good (700-749),2020-06-12,1,6000.0,4533.0,Experian
LN-04713,732,Good (700-749),2023-03-01,0,254000.0,17725.0,TransUnion
LN-04714,728,Good (700-749),2023-08-15,0,277000.0,16247.0,TransUnion
LN-04715,706,Good (700-749),2022-03-30,0,251000.0,15911.0,TransUnion
LN-04716,638,Poor (<650),2022-08-18,0,21000.0,19448.0,TransUnion
LN-04717,850,Excellent (750+),2022-08-08,1,50000.0,23264.0,TransUnion
LN-04718,794,Excellent (750+),2018-09-09,0,81000.0,14030.0,TransUnion
LN-04719,757,Excellent (750+),2020-12-09,0,279000.0,12074.0,Experian
LN-04720,708,Good (700-749),2019-07-10,1,68000.0,16677.0,Equifax
LN-04721,780,Excellent (750+),2020-01-20,0,160000.0,9990.0,Equifax
LN-04722,741,Good (700-749),2023-09-03,0,136000.0,6359.0,TransUnion
LN-04723,702,Good (700-749),2024-02-15,0,273000.0,24257.0,TransUnion
LN-04724,675,Fair (650-699),2023-01-10,0,157000.0,20631.0,TransUnion
LN-04725,693,Fair (650-699),2021-01-14,0,155000.0,26717.0,TransUnion
LN-04726,550,Poor (<650),2019-11-05,0,180000.0,11077.0,Equifax
LN-04727,716,Good (700-749),2021-08-04,0,262000.0,18042.0,TransUnion
LN-04728,660,Fair (650-699),2023-06-08,0,181000.0,16710.0,Equifax
LN-04729,827,Excellent (750+),2023-03-11,0,131000.0,13254.0,TransUnion
LN-04730,701,Good (700-749),2019-01-20,0,204000.0,6540.0,Equifax
LN-04731,604,Poor (<650),2021-02-07,0,173000.0,21075.0,TransUnion
LN-04732,696,Fair (650-699),2018-03-16,1,228000.0,19944.0,TransUnion
LN-04733,616,Poor (<650),2022-09-24,0,119000.0,18120.0,Experian
LN-04734,737,Good (700-749),2018-02-18,0,37000.0,16152.0,Equifax
LN-04735,723,Good (700-749),2021-03-20,0,40000.0,5271.0,Experian
LN-04736,680,Fair (650-699),2019-02-18,0,39000.0,23908.0,Equifax
LN-04737,636,Poor (<650),2020-08-01,0,211000.0,22038.0,TransUnion
LN-04738,702,Good (700-749),2023-01-03,0,128000.0,20301.0,TransUnion
LN-04739,590,Poor (<650),2022-01-05,0,153000.0,26271.0,Equifax
LN-04740,756,Excellent (750+),2021-11-21,0,51000.0,4367.0,Experian
LN-04741,741,Good (700-749),2024-02-06,0,190000.0,17844.0,Equifax
